exp_1,exp_2,R1_re,R1_im,R2_re,R2_im
1,0,-0.0,0.5555628147761513,0.0,0.0
0,1,0.0,0.0,-0.0,-0.5555628147761513
2,1,-0.0,2.310463845802152e-5,0.0,0.0
1,2,0.0,-0.0,-0.0,-2.310463845802152e-5
3,2,-0.0,-7.754456137960419e-10,0.0,0.0
2,3,0.0,-0.0,-0.0,7.754456137960419e-10
4,3,-0.0,-1.0685498033498691e-13,0.0,0.0
3,4,0.0,-0.0,-0.0,1.0685498033498691e-13
