eta,Re,T,omega,avg_TKE,max_abs_lift,x1_1,x2_1,x1_2,x2_2,x1_3,x2_3,x1_4,x2_4,x1_5,x2_5,x1_6,x2_6,x1_7,x2_7,x1_8,x2_8,x1_9,x2_9,x1_10,x2_10,x1_11,x2_11,x1_12,x2_12,x1_13,x2_13,x1_14,x2_14,x1_15,x2_15,x1_16,x2_16,x1_17,x2_17,x1_18,x2_18,x1_19,x2_19,x1_20,x2_20,x1_21,x2_21,x1_22,x2_22,x1_23,x2_23,x1_24,x2_24,x1_25,x2_25,x1_26,x2_26,x1_27,x2_27,x1_28,x2_28,x1_29,x2_29,x1_30,x2_30,x1_31,x2_31,x1_32,x2_32,x1_33,x2_33,x1_34,x2_34,x1_35,x2_35,x1_36,x2_36,x1_37,x2_37,x1_38,x2_38,x1_39,x2_39,x1_40,x2_40,x1_41,x2_41,x1_42,x2_42,x1_43,x2_43,x1_44,x2_44,x1_45,x2_45,x1_46,x2_46,x1_47,x2_47,x1_48,x2_48,x1_49,x2_49,x1_50,x2_50,x1_51,x2_51,x1_52,x2_52,x1_53,x2_53,x1_54,x2_54,x1_55,x2_55,x1_56,x2_56,x1_57,x2_57,x1_58,x2_58,x1_59,x2_59,x1_60,x2_60,x1_61,x2_61,x1_62,x2_62,x1_63,x2_63,x1_64,x2_64,x1_65,x2_65,x1_66,x2_66,x1_67,x2_67,x1_68,x2_68,x1_69,x2_69,x1_70,x2_70,x1_71,x2_71,x1_72,x2_72,x1_73,x2_73,x1_74,x2_74,x1_75,x2_75,x1_76,x2_76,x1_77,x2_77,x1_78,x2_78,x1_79,x2_79,x1_80,x2_80,x1_81,x2_81,x1_82,x2_82,x1_83,x2_83,x1_84,x2_84,x1_85,x2_85,x1_86,x2_86,x1_87,x2_87,x1_88,x2_88,x1_89,x2_89,x1_90,x2_90,x1_91,x2_91,x1_92,x2_92,x1_93,x2_93,x1_94,x2_94,x1_95,x2_95,x1_96,x2_96,x1_97,x2_97,x1_98,x2_98,x1_99,x2_99,x1_100,x2_100,x1_101,x2_101,x1_102,x2_102,x1_103,x2_103,x1_104,x2_104,x1_105,x2_105,x1_106,x2_106,x1_107,x2_107,x1_108,x2_108,x1_109,x2_109,x1_110,x2_110,x1_111,x2_111,x1_112,x2_112,x1_113,x2_113,x1_114,x2_114,x1_115,x2_115,x1_116,x2_116,x1_117,x2_117,x1_118,x2_118,x1_119,x2_119,x1_120,x2_120,x1_121,x2_121,x1_122,x2_122,x1_123,x2_123,x1_124,x2_124,x1_125,x2_125,x1_126,x2_126,x1_127,x2_127,x1_128,x2_128,x1_129,x2_129,x1_130,x2_130,x1_131,x2_131,x1_132,x2_132,x1_133,x2_133,x1_134,x2_134,x1_135,x2_135,x1_136,x2_136,x1_137,x2_137,x1_138,x2_138,x1_139,x2_139,x1_140,x2_140,x1_141,x2_141,x1_142,x2_142,x1_143,x2_143,x1_144,x2_144,x1_145,x2_145,x1_146,x2_146,x1_147,x2_147,x1_148,x2_148,x1_149,x2_149,x1_150,x2_150,x1_151,x2_151,x1_152,x2_152,x1_153,x2_153,x1_154,x2_154,x1_155,x2_155,x1_156,x2_156,x1_157,x2_157,x1_158,x2_158,x1_159,x2_159,x1_160,x2_160,x1_161,x2_161,x1_162,x2_162,x1_163,x2_163,x1_164,x2_164,x1_165,x2_165,x1_166,x2_166,x1_167,x2_167,x1_168,x2_168,x1_169,x2_169,x1_170,x2_170,x1_171,x2_171,x1_172,x2_172,x1_173,x2_173,x1_174,x2_174,x1_175,x2_175,x1_176,x2_176,x1_177,x2_177,x1_178,x2_178,x1_179,x2_179,x1_180,x2_180,x1_181,x2_181,x1_182,x2_182,x1_183,x2_183,x1_184,x2_184,x1_185,x2_185,x1_186,x2_186,x1_187,x2_187,x1_188,x2_188,x1_189,x2_189,x1_190,x2_190,x1_191,x2_191,x1_192,x2_192,x1_193,x2_193,x1_194,x2_194,x1_195,x2_195,x1_196,x2_196,x1_197,x2_197,x1_198,x2_198,x1_199,x2_199,x1_200,x2_200,x1_201,x2_201,x1_202,x2_202,x1_203,x2_203,x1_204,x2_204,x1_205,x2_205,x1_206,x2_206,x1_207,x2_207,x1_208,x2_208,x1_209,x2_209,x1_210,x2_210,x1_211,x2_211,x1_212,x2_212,x1_213,x2_213,x1_214,x2_214,x1_215,x2_215,x1_216,x2_216,x1_217,x2_217,x1_218,x2_218,x1_219,x2_219,x1_220,x2_220,x1_221,x2_221,x1_222,x2_222,x1_223,x2_223,x1_224,x2_224,x1_225,x2_225,x1_226,x2_226,x1_227,x2_227,x1_228,x2_228,x1_229,x2_229,x1_230,x2_230,x1_231,x2_231,x1_232,x2_232,x1_233,x2_233,x1_234,x2_234,x1_235,x2_235,x1_236,x2_236,x1_237,x2_237,x1_238,x2_238,x1_239,x2_239,x1_240,x2_240,x1_241,x2_241,x1_242,x2_242,x1_243,x2_243,x1_244,x2_244,x1_245,x2_245,x1_246,x2_246,x1_247,x2_247,x1_248,x2_248,x1_249,x2_249,x1_250,x2_250,x1_251,x2_251,x1_252,x2_252,x1_253,x2_253,x1_254,x2_254,x1_255,x2_255,x1_256,x2_256,x1_257,x2_257,x1_258,x2_258,x1_259,x2_259,x1_260,x2_260,x1_261,x2_261,x1_262,x2_262,x1_263,x2_263,x1_264,x2_264,x1_265,x2_265,x1_266,x2_266,x1_267,x2_267,x1_268,x2_268,x1_269,x2_269,x1_270,x2_270,x1_271,x2_271,x1_272,x2_272,x1_273,x2_273,x1_274,x2_274,x1_275,x2_275,x1_276,x2_276,x1_277,x2_277,x1_278,x2_278,x1_279,x2_279,x1_280,x2_280,x1_281,x2_281,x1_282,x2_282,x1_283,x2_283,x1_284,x2_284,x1_285,x2_285,x1_286,x2_286,x1_287,x2_287,x1_288,x2_288,x1_289,x2_289,x1_290,x2_290,x1_291,x2_291,x1_292,x2_292,x1_293,x2_293,x1_294,x2_294,x1_295,x2_295,x1_296,x2_296,x1_297,x2_297,x1_298,x2_298,x1_299,x2_299,x1_300,x2_300,x1_301,x2_301,x1_302,x2_302,x1_303,x2_303,x1_304,x2_304,x1_305,x2_305,x1_306,x2_306,x1_307,x2_307,x1_308,x2_308,x1_309,x2_309,x1_310,x2_310,x1_311,x2_311,x1_312,x2_312,x1_313,x2_313,x1_314,x2_314,x1_315,x2_315,x1_316,x2_316,x1_317,x2_317,x1_318,x2_318,x1_319,x2_319,x1_320,x2_320,x1_321,x2_321,x1_322,x2_322,x1_323,x2_323,x1_324,x2_324,x1_325,x2_325,x1_326,x2_326,x1_327,x2_327,x1_328,x2_328,x1_329,x2_329,x1_330,x2_330,x1_331,x2_331,x1_332,x2_332,x1_333,x2_333,x1_334,x2_334,x1_335,x2_335,x1_336,x2_336,x1_337,x2_337,x1_338,x2_338,x1_339,x2_339,x1_340,x2_340,x1_341,x2_341,x1_342,x2_342,x1_343,x2_343,x1_344,x2_344,x1_345,x2_345,x1_346,x2_346,x1_347,x2_347,x1_348,x2_348,x1_349,x2_349,x1_350,x2_350,x1_351,x2_351,x1_352,x2_352,x1_353,x2_353,x1_354,x2_354,x1_355,x2_355,x1_356,x2_356,x1_357,x2_357,x1_358,x2_358,x1_359,x2_359,x1_360,x2_360,x1_361,x2_361,x1_362,x2_362,x1_363,x2_363,x1_364,x2_364,x1_365,x2_365,x1_366,x2_366,x1_367,x2_367,x1_368,x2_368,x1_369,x2_369,x1_370,x2_370,x1_371,x2_371,x1_372,x2_372,x1_373,x2_373,x1_374,x2_374,x1_375,x2_375,x1_376,x2_376,x1_377,x2_377,x1_378,x2_378,x1_379,x2_379,x1_380,x2_380,x1_381,x2_381,x1_382,x2_382,x1_383,x2_383,x1_384,x2_384,x1_385,x2_385,x1_386,x2_386,x1_387,x2_387,x1_388,x2_388,x1_389,x2_389,x1_390,x2_390,x1_391,x2_391,x1_392,x2_392,x1_393,x2_393,x1_394,x2_394,x1_395,x2_395,x1_396,x2_396,x1_397,x2_397,x1_398,x2_398,x1_399,x2_399,x1_400,x2_400,x1_401,x2_401
-0.004,60.9916903020351,0.359005933608057,17.5016196641452,1.038484911497259e+05,1.560740360904912e-02,2.97197983833712,-2.27925882199208e-12,2.97161319255859,0.0466818304135515,2.97051334569214,0.093352142684766,2.968680569108,0.139999421711682,2.96611531501052,0.186612158077558,2.96281821633929,0.233178850685595,2.9587900866153,0.279688009800215,2.95403191971236,0.326128160083629,2.94854488962477,0.372487843224448,2.942330350203,0.418755620563267,2.93538983480919,0.464920076118279,2.92772505589842,0.51096981960151,2.91933790462169,0.55689348902764,2.91023045039732,0.602679753317821,2.90040494037715,0.648317315297684,2.8898637988392,0.693794914681329,2.87860962662769,0.739101330650075,2.86664520056175,0.784225384424218,2.85397347271441,0.829155942221616,2.84059756961915,0.873881918197648,2.82652079154904,0.918392276983712,2.81174661176517,0.962676036216791,2.79627867561132,1.00672226944692,2.7801207995374,1.05052010902151,2.76327697022066,1.09405874857362,2.7457513436568,1.13732744549926,2.72754824407381,1.18031552380237,2.70867216277625,1.22301237691206,2.68912775711199,1.2654074701108,2.66891984940948,1.30749034294983,2.6480534257152,1.34925061202024,2.62653363446322,1.39067797369213,2.6043657852916,1.43176220647313,2.58155534783004,1.4724931733523,2.55810795026582,1.51286082448644,2.53402937784405,1.55285519985038,2.50932557153822,1.59246643151645,2.48400262669317,1.63168474591768,2.4580667914251,1.67050046643875,2.43152446495842,1.70890401596687,2.40438219615578,1.74688591908329,2.37664668202159,1.78443680423679,2.34832476594252,1.82154740622911,2.31942343586746,1.85820856865633,2.28994982270285,1.89441124600376,2.25991119868266,1.93014650572119,2.2293149754563,1.96540553059292,2.19816870211891,2.00017962106004,2.16648006347828,2.03446019721043,2.13425687829774,2.06823880074758,2.10150709723909,2.10150709723586,2.06823880075085,2.13425687829457,2.03446019721375,2.16648006347516,2.00017962106341,2.19816870211584,1.96540553059634,2.22931497545329,1.93014650572466,2.2599111986797,1.89441124600727,2.28994982269995,1.85820856865988,2.31942343586461,1.82154740623271,2.34832476593972,1.78443680424043,2.37664668201885,1.74688591908697,2.4043821961531,1.7089040159706,2.4315244649558,1.67050046644252,2.45806679142253,1.6316847459215,2.48400262669067,1.5924664315203,2.50932557153577,1.55285519985426,2.53402937784166,1.51286082449036,2.5581079502635,1.47249317335626,2.58155534782779,1.43176220647713,2.6043657852894,1.39067797369616,2.62653363446109,1.3492506120243,2.64805342571313,1.30749034295393,2.66891984940748,1.26540747011492,2.68912775711004,1.22301237691621,2.70867216277437,1.18031552380655,2.727548244072,1.13732744550347,2.74575134365506,1.09405874857785,2.76327697021898,1.05052010902577,2.78012079953578,1.0067222694512,2.79627867560978,0.962676036221103,2.8117466117637,0.918392276988046,2.82652079154763,0.873881918202003,2.84059756961781,0.829155942225993,2.85397347271314,0.784225384428615,2.86664520056055,0.73910133065449,2.87860962662656,0.693794914685761,2.88986379883814,0.648317315302132,2.90040494037615,0.602679753322285,2.9102304503964,0.556893489032118,2.91933790462084,0.510969819606,2.92772505589764,0.464920076122781,2.93538983480848,0.41875562056778,2.94233035020236,0.37248784322897,2.9485448896242,0.326128160088159,2.95403191971186,0.279688009804753,2.95879008661487,0.23317885069014,2.96281821633894,0.186612158082107,2.96611531501024,0.139999421716235,2.96868056910779,0.0933521426893216,2.970513345692,0.0466818304181085,2.97161319255852,2.27788546253842e-12,2.97197983833712,-0.0466818304135526,2.97161319255859,-0.0933521426847668,2.97051334569215,-0.139999421711682,2.96868056910801,-0.186612158077558,2.96611531501053,-0.233178850685596,2.9628182163393,-0.279688009800215,2.9587900866153,-0.326128160083629,2.95403191971236,-0.372487843224449,2.94854488962477,-0.418755620563268,2.942330350203,-0.46492007611828,2.9353898348092,-0.510969819601511,2.92772505589843,-0.556893489027641,2.91933790462169,-0.602679753317822,2.91023045039732,-0.648317315297685,2.90040494037715,-0.69379491468133,2.88986379883921,-0.739101330650076,2.8786096266277,-0.784225384424219,2.86664520056175,-0.829155942221617,2.85397347271441,-0.873881918197648,2.84059756961915,-0.918392276983712,2.82652079154904,-0.962676036216791,2.81174661176518,-1.00672226944692,2.79627867561133,-1.05052010902151,2.7801207995374,-1.09405874857362,2.76327697022067,-1.13732744549926,2.74575134365681,-1.18031552380237,2.72754824407381,-1.22301237691206,2.70867216277625,-1.2654074701108,2.68912775711199,-1.30749034294983,2.66891984940949,-1.34925061202024,2.6480534257152,-1.39067797369213,2.62653363446323,-1.43176220647313,2.6043657852916,-1.4724931733523,2.58155534783005,-1.51286082448644,2.55810795026582,-1.55285519985038,2.53402937784405,-1.59246643151645,2.50932557153822,-1.63168474591769,2.48400262669317,-1.67050046643876,2.4580667914251,-1.70890401596687,2.43152446495842,-1.74688591908329,2.40438219615578,-1.78443680423679,2.37664668202159,-1.82154740622911,2.34832476594252,-1.85820856865633,2.31942343586747,-1.89441124600376,2.28994982270286,-1.93014650572119,2.25991119868266,-1.96540553059292,2.2293149754563,-2.00017962106004,2.19816870211892,-2.03446019721043,2.16648006347828,-2.06823880074758,2.13425687829775,-2.10150709723587,2.10150709723909,-2.13425687829458,2.06823880075086,-2.16648006347516,2.03446019721375,-2.19816870211585,2.00017962106341,-2.22931497545329,1.96540553059634,-2.2599111986797,1.93014650572466,-2.28994982269995,1.89441124600727,-2.31942343586462,1.85820856865988,-2.34832476593973,1.82154740623271,-2.37664668201886,1.78443680424043,-2.4043821961531,1.74688591908697,-2.4315244649558,1.7089040159706,-2.45806679142254,1.67050046644253,-2.48400262669067,1.6316847459215,-2.50932557153578,1.5924664315203,-2.53402937784166,1.55285519985426,-2.5581079502635,1.51286082449036,-2.58155534782779,1.47249317335626,-2.6043657852894,1.43176220647713,-2.62653363446109,1.39067797369616,-2.64805342571312,1.3492506120243,-2.66891984940748,1.30749034295393,-2.68912775711004,1.26540747011492,-2.70867216277437,1.22301237691621,-2.727548244072,1.18031552380655,-2.74575134365506,1.13732744550348,-2.76327697021898,1.09405874857786,-2.78012079953578,1.05052010902578,-2.79627867560978,1.00672226945121,-2.8117466117637,0.962676036221106,-2.82652079154763,0.918392276988049,-2.84059756961781,0.873881918202005,-2.85397347271314,0.829155942225995,-2.86664520056055,0.784225384428617,-2.87860962662656,0.739101330654491,-2.88986379883814,0.693794914685763,-2.90040494037615,0.648317315302134,-2.9102304503964,0.602679753322287,-2.91933790462084,0.556893489032119,-2.92772505589764,0.510969819606002,-2.93538983480848,0.464920076122784,-2.94233035020236,0.418755620567783,-2.9485448896242,0.372487843228973,-2.95403191971186,0.326128160088162,-2.95879008661487,0.279688009804755,-2.96281821633894,0.233178850690143,-2.96611531501024,0.18661215808211,-2.96868056910779,0.139999421716237,-2.970513345692,0.0933521426893241,-2.97161319255852,0.046681830418111,-2.97197983833712,2.28049350094028e-12,-2.97161319255859,-0.0466818304135503,-2.97051334569214,-0.0933521426847647,-2.968680569108,-0.139999421711681,-2.96611531501052,-0.186612158077557,-2.96281821633929,-0.233178850685594,-2.95879008661529,-0.279688009800213,-2.95403191971236,-0.326128160083627,-2.94854488962477,-0.372487843224445,-2.94233035020299,-0.418755620563264,-2.93538983480919,-0.464920076118276,-2.92772505589842,-0.510969819601507,-2.91933790462169,-0.556893489027637,-2.91023045039732,-0.602679753317818,-2.90040494037715,-0.648317315297681,-2.8898637988392,-0.693794914681326,-2.87860962662769,-0.739101330650071,-2.86664520056175,-0.784225384424215,-2.85397347271441,-0.829155942221613,-2.84059756961915,-0.873881918197644,-2.82652079154904,-0.918392276983708,-2.81174661176517,-0.962676036216788,-2.79627867561132,-1.00672226944691,-2.7801207995374,-1.05052010902151,-2.76327697022066,-1.09405874857361,-2.7457513436568,-1.13732744549926,-2.7275482440738,-1.18031552380236,-2.70867216277625,-1.22301237691205,-2.68912775711198,-1.26540747011079,-2.66891984940948,-1.30749034294983,-2.64805342571519,-1.34925061202024,-2.62653363446322,-1.39067797369213,-2.6043657852916,-1.43176220647313,-2.58155534783004,-1.4724931733523,-2.55810795026582,-1.51286082448643,-2.53402937784404,-1.55285519985037,-2.50932557153822,-1.59246643151645,-2.48400262669317,-1.63168474591768,-2.4580667914251,-1.67050046643875,-2.43152446495842,-1.70890401596687,-2.40438219615578,-1.74688591908328,-2.37664668202159,-1.78443680423678,-2.34832476594252,-1.8215474062291,-2.31942343586747,-1.85820856865632,-2.28994982270285,-1.89441124600375,-2.25991119868266,-1.93014650572119,-2.2293149754563,-1.96540553059292,-2.19816870211891,-2.00017962106004,-2.16648006347828,-2.03446019721043,-2.13425687829774,-2.06823880074758,-2.10150709723909,-2.10150709723586,-2.06823880075085,-2.13425687829457,-2.03446019721375,-2.16648006347516,-2.00017962106341,-2.19816870211584,-1.96540553059634,-2.22931497545328,-1.93014650572466,-2.2599111986797,-1.89441124600727,-2.28994982269995,-1.85820856865988,-2.31942343586461,-1.82154740623271,-2.34832476593972,-1.78443680424043,-2.37664668201885,-1.74688591908697,-2.4043821961531,-1.7089040159706,-2.43152446495579,-1.67050046644252,-2.45806679142253,-1.63168474592149,-2.48400262669067,-1.5924664315203,-2.50932557153577,-1.55285519985426,-2.53402937784166,-1.51286082449036,-2.5581079502635,-1.47249317335626,-2.58155534782779,-1.43176220647713,-2.6043657852894,-1.39067797369616,-2.62653363446108,-1.3492506120243,-2.64805342571312,-1.30749034295393,-2.66891984940748,-1.26540747011492,-2.68912775711004,-1.22301237691621,-2.70867216277437,-1.18031552380655,-2.727548244072,-1.13732744550348,-2.74575134365506,-1.09405874857786,-2.76327697021898,-1.05052010902578,-2.78012079953578,-1.00672226945121,-2.79627867560978,-0.962676036221107,-2.8117466117637,-0.91839227698805,-2.82652079154763,-0.873881918202006,-2.84059756961781,-0.829155942225996,-2.85397347271314,-0.784225384428618,-2.86664520056055,-0.739101330654492,-2.87860962662656,-0.693794914685764,-2.88986379883814,-0.648317315302135,-2.90040494037615,-0.602679753322288,-2.9102304503964,-0.556893489032121,-2.91933790462084,-0.510969819606003,-2.92772505589764,-0.464920076122786,-2.93538983480848,-0.418755620567785,-2.94233035020236,-0.372487843228976,-2.9485448896242,-0.326128160088164,-2.95403191971186,-0.279688009804757,-2.95879008661487,-0.233178850690144,-2.96281821633894,-0.18661215808211,-2.96611531501024,-0.139999421716237,-2.96868056910779,-0.0933521426893237,-2.970513345692,-0.0466818304181102,-2.97161319255852,-2.27934396122813e-12,-2.97197983833712,0.0466818304135521,-2.97161319255859,0.0933521426847672,-2.97051334569214,0.139999421711684,-2.968680569108,0.18661215807756,-2.96611531501052,0.233178850685598,-2.96281821633929,0.279688009800217,-2.9587900866153,0.326128160083631,-2.95403191971236,0.372487843224451,-2.94854488962477,0.418755620563269,-2.94233035020299,0.46492007611828,-2.93538983480919,0.51096981960151,-2.92772505589842,0.55689348902764,-2.91933790462169,0.602679753317821,-2.91023045039732,0.648317315297684,-2.90040494037715,0.693794914681329,-2.8898637988392,0.739101330650074,-2.87860962662769,0.784225384424218,-2.86664520056175,0.829155942221617,-2.85397347271441,0.873881918197649,-2.84059756961915,0.918392276983714,-2.82652079154904,0.962676036216792,-2.81174661176517,1.00672226944692,-2.79627867561132,1.05052010902151,-2.7801207995374,1.09405874857361,-2.76327697022066,1.13732744549926,-2.7457513436568,1.18031552380237,-2.72754824407381,1.22301237691205,-2.70867216277625,1.2654074701108,-2.68912775711198,1.30749034294983,-2.66891984940948,1.34925061202024,-2.64805342571519,1.39067797369213,-2.62653363446322,1.43176220647313,-2.6043657852916,1.4724931733523,-2.58155534783004,1.51286082448643,-2.55810795026582,1.55285519985038,-2.53402937784404,1.59246643151645,-2.50932557153822,1.63168474591768,-2.48400262669317,1.67050046643875,-2.4580667914251,1.70890401596687,-2.43152446495842,1.74688591908328,-2.40438219615578,1.78443680423678,-2.37664668202159,1.8215474062291,-2.34832476594252,1.85820856865633,-2.31942343586746,1.89441124600376,-2.28994982270285,1.93014650572119,-2.25991119868265,1.96540553059292,-2.2293149754563,2.00017962106004,-2.19816870211891,2.03446019721043,-2.16648006347828,2.06823880074758,-2.13425687829774,2.10150709723586,-2.10150709723909,2.13425687829457,-2.06823880075085,2.16648006347516,-2.03446019721375,2.19816870211584,-2.00017962106341,2.22931497545328,-1.96540553059634,2.2599111986797,-1.93014650572466,2.28994982269995,-1.89441124600727,2.31942343586461,-1.85820856865988,2.34832476593972,-1.82154740623271,2.37664668201885,-1.78443680424043,2.4043821961531,-1.74688591908697,2.4315244649558,-1.7089040159706,2.45806679142254,-1.67050046644252,2.48400262669067,-1.63168474592149,2.50932557153578,-1.5924664315203,2.53402937784166,-1.55285519985426,2.5581079502635,-1.51286082449036,2.58155534782778,-1.47249317335626,2.6043657852894,-1.43176220647713,2.62653363446108,-1.39067797369616,2.64805342571312,-1.3492506120243,2.66891984940748,-1.30749034295393,2.68912775711004,-1.26540747011492,2.70867216277437,-1.22301237691621,2.72754824407199,-1.18031552380655,2.74575134365506,-1.13732744550347,2.76327697021898,-1.09405874857785,2.78012079953578,-1.05052010902578,2.79627867560978,-1.00672226945121,2.8117466117637,-0.962676036221106,2.82652079154763,-0.918392276988049,2.8405975696178,-0.873881918202005,2.85397347271314,-0.829155942225994,2.86664520056054,-0.784225384428616,2.87860962662656,-0.739101330654489,2.88986379883813,-0.693794914685761,2.90040494037615,-0.648317315302132,2.91023045039639,-0.602679753322285,2.91933790462083,-0.556893489032118,2.92772505589763,-0.510969819606,2.93538983480848,-0.464920076122781,2.94233035020235,-0.41875562056778,2.9485448896242,-0.372487843228971,2.95403191971186,-0.32612816008816,2.95879008661487,-0.279688009804754,2.96281821633894,-0.233178850690142,2.96611531501024,-0.18661215808211,2.96868056910779,-0.139999421716237,2.970513345692,-0.0933521426893235,2.97161319255852,-0.0466818304181101,2.97197983833712,-2.27925882199208e-12
