t,x,y
0.0153107069186616,1.55107293771862,1.36745474000265
0.0156435483734152,1.52940254021252,1.39164923528535
0.0159763898281687,1.50735478546733,1.41550036199542
0.0163092312829222,1.48493511348248,1.43900223517047
0.0166420727376757,1.46214905602735,1.46214905602579
0.0169749141924292,1.43900223517206,1.48493511348094
0.0173077556471827,1.41550036199703,1.50735478546582
0.0176405971019362,1.39164923528698,1.52940254021104
0.0179734385566898,1.36745474000431,1.55107293771716
0.0183062800114433,1.34292284572695,1.57236063118595
0.0186391214661968,1.31805960527854,1.59326036824287
0.0189719629209503,1.29287115334387,1.61376699214295
0.0193048043757038,1.26736370485312,1.63387544314118
0.0196376458304573,1.24154355333285,1.6535807598229
0.0199704872852108,1.21541706946216,1.6728780802379
0.0203033287399644,1.18899069961516,1.69176264301689
0.0206361701947179,1.16227096416227,1.71022978863781
0.0209690116494714,1.13526445574104,1.72827496065002
0.0213018531042249,1.10797783774386,1.74589370671552
0.0216346945589784,1.08041784279324,1.76308167963167
0.0219675360137319,1.05259127096697,1.77983463848835
0.0223003774684854,1.02450498799541,1.79614844978119
0.022633218923239,0.996165923686911,1.8120190883557
0.0229660603779925,0.967581070341784,1.82744263833234
0.023298901832746,0.938757480908366,1.84241529414988
0.0236317432874995,0.909702267113973,1.85693336156323
0.023964584742253,0.880422597834087,1.87099325848692
0.0242974261970065,0.850925697451429,1.88459151581865
0.02463026765176,0.821218843950118,1.89772477836488
0.0249631091065136,0.79130936698767,1.91038980571935
0.0252959505612671,0.761204646214437,1.9225834730024
0.0256287920160206,0.730912109584205,1.93430277157998
0.0259616334707741,0.700439231394002,1.94554480986766
0.0262944749255276,0.669793530304729,1.95630681408637
0.0266273163802811,0.638982567617502,1.96658612889479
0.0269601578350346,0.608013945542433,1.97638021800076
0.0272929992897882,0.57689530519182,1.98568666484076
0.0276258407445417,0.545634324557233,1.99450317320976
0.0279586821992952,0.514238716749548,2.00282756778416
0.0282915236540487,0.482716228232755,2.01065779462333
0.0286243651088022,0.45107463677844,2.01799192172169
0.0289572065635557,0.41932174940732,2.02482813951032
0.0292900480183092,0.387465400599905,2.03116476126837
0.0296228894730628,0.355513450502309,2.03700022351269
0.0299557309278163,0.323473782850095,2.04233308642039
0.0302885723825698,0.291354302882381,2.04716203420021
0.0306214138373233,0.259162935530199,2.05148587539076
0.0309542552920768,0.226907623601376,2.05530354313673
0.0312870967468303,0.194596325681955,2.05861409548023
0.0316199382015838,0.162237014031085,2.06141671560049
0.0319527796563373,0.129837672754237,2.06371071199773
0.0322856211110909,0.0974062959743212,2.06549551865488
0.0326184625658444,0.0649508857189529,2.06677069519652
0.0329513040205979,0.0324794498044497,2.067535926996
0.0332841454753514,1.10415975699751e-12,2.06779102524419
0.0336169869301049,-0.0324794498022412,2.06753592699604
0.0339498283848584,-0.0649508857167447,2.06677069519659
0.034282669839612,-0.097406295972114,2.06549551865498
0.0346155112943655,-0.129837672752032,2.06371071199787
0.034948352749119,-0.162237014028882,2.06141671560066
0.0352811942038725,-0.194596325679755,2.05861409548044
0.035614035658626,-0.22690762359918,2.05530354313697
0.0359468771133795,-0.259162935528006,2.05148587539104
0.036279718568133,-0.291354302880193,2.04716203420052
0.0366125600228865,-0.323473782847913,2.04233308642074
0.0369454014776401,-0.355513450500132,2.03700022351307
0.0372782429323936,-0.387465400597735,2.03116476126878
0.0376110843871471,-0.419321749405156,2.02482813951076
0.0379439258419006,-0.451074636776284,2.01799192172217
0.0382767672966541,-0.482716228230607,2.01065779462385
0.0386096087514076,-0.514238716747408,2.00282756778471
0.0389424502061611,-0.545634324555101,1.99450317321034
0.0392752916609147,-0.576895305189698,1.98568666484138
0.0396081331156682,-0.608013945540322,1.97638021800141
0.0399409745704217,-0.638982567615401,1.96658612889547
0.0402738160251752,-0.669793530302639,1.95630681408708
0.0406066574799287,-0.700439231391923,1.9455448098684
0.0409394989346822,-0.73091210958214,1.93430277158076
0.0412723403894358,-0.761204646212383,1.92258347300322
0.0416051818441893,-0.791309366985629,1.91038980572019
0.0419380232989428,-0.821218843948091,1.89772477836576
0.0422708647536963,-0.850925697449416,1.88459151581955
0.0426037062084498,-0.880422597832088,1.87099325848786
0.0429365476632033,-0.909702267111988,1.8569333615642
0.0432693891179568,-0.938757480906397,1.84241529415088
0.0436022305727103,-0.967581070339832,1.82744263833337
0.0439350720274638,-0.996165923684975,1.81201908835677
0.0442679134822174,-1.02450498799349,1.79614844978228
0.0446007549369709,-1.05259127096506,1.77983463848947
0.0449335963917244,-1.08041784279136,1.76308167963282
0.0452664378464779,-1.107977837742,1.7458937067167
0.0455992793012314,-1.13526445573919,1.72827496065123
0.0459321207559849,-1.16227096416044,1.71022978863904
0.0462649622107385,-1.18899069961335,1.69176264301816
0.046597803665492,-1.21541706946038,1.6728780802392
0.0469306451202455,-1.24154355333108,1.65358075982422
0.047263486574999,-1.26736370485137,1.63387544314253
0.0475963280297525,-1.29287115334215,1.61376699214433
0.047929169484506,-1.31805960527683,1.59326036824428
0.0482620109392595,-1.34292284572527,1.57236063118738
0.048594852394013,-1.36745474000265,1.55107293771862
0.0489276938487666,-1.39164923528535,1.52940254021252
0.0492605353035201,-1.41550036199542,1.50735478546733
0.0495933767582736,-1.43900223517047,1.48493511348248
0.0499262182130271,-1.46214905602579,1.46214905602735
0.0502590596677806,-1.48493511348094,1.43900223517205
0.0505919011225341,-1.50735478546582,1.41550036199703
0.0509247425772877,-1.52940254021104,1.39164923528698
0.0512575840320412,-1.55107293771716,1.36745474000431
0.0515904254867947,-1.57236063118594,1.34292284572695
0.0519232669415482,-1.59326036824287,1.31805960527854
0.0522561083963017,-1.61376699214295,1.29287115334387
0.0525889498510552,-1.63387544314118,1.26736370485311
0.0529217913058087,-1.6535807598229,1.24154355333284
0.0532546327605623,-1.6728780802379,1.21541706946216
0.0535874742153158,-1.69176264301689,1.18899069961515
0.0539203156700693,-1.7102297886378,1.16227096416227
0.0542531571248228,-1.72827496065002,1.13526445574103
0.0545859985795763,-1.74589370671552,1.10797783774386
0.0549188400343298,-1.76308167963167,1.08041784279324
0.0552516814890833,-1.77983463848835,1.05259127096696
0.0555845229438368,-1.79614844978118,1.02450498799541
0.0559173643985904,-1.8120190883557,0.996165923686909
0.0562502058533439,-1.82744263833234,0.967581070341782
0.0565830473080974,-1.84241529414988,0.938757480908365
0.0569158887628509,-1.85693336156323,0.909702267113972
0.0572487302176044,-1.87099325848692,0.880422597834086
0.0575815716723579,-1.88459151581864,0.850925697451428
0.0579144131271114,-1.89772477836488,0.821218843950117
0.058247254581865,-1.91038980571934,0.791309366987669
0.0585800960366185,-1.9225834730024,0.761204646214436
0.058912937491372,-1.93430277157998,0.730912109584204
0.0592457789461255,-1.94554480986766,0.700439231394001
0.059578620400879,-1.95630681408637,0.669793530304728
0.0599114618556325,-1.96658612889478,0.638982567617501
0.060244303310386,-1.97638021800076,0.608013945542432
0.0605771447651396,-1.98568666484076,0.576895305191818
0.0609099862198931,-1.99450317320976,0.545634324557231
0.0612428276746466,-2.00282756778416,0.514238716749546
0.0615756691294001,-2.01065779462333,0.482716228232754
0.0619085105841536,-2.01799192172169,0.451074636778439
0.0622413520389071,-2.02482813951031,0.419321749407318
0.0625741934936607,-2.03116476126837,0.387465400599904
0.0629070349484142,-2.03700022351269,0.355513450502308
0.0632398764031677,-2.04233308642039,0.323473782850094
0.0635727178579212,-2.04716203420021,0.29135430288238
0.0639055593126747,-2.05148587539076,0.259162935530198
0.0642384007674282,-2.05530354313673,0.226907623601376
0.0645712422221817,-2.05861409548023,0.194596325681955
0.0649040836769352,-2.06141671560049,0.162237014031085
0.0652369251316887,-2.06371071199773,0.129837672754237
0.0655697665864423,-2.06549551865488,0.0974062959743206
0.0659026080411958,-2.06677069519652,0.0649508857189524
0.0662354494959493,-2.067535926996,0.0324794498044493
0.0665682909507028,-2.06779102524419,1.1037591984256e-12
0.0669011324054563,-2.06753592699604,-0.0324794498022418
0.0672339738602098,-2.06677069519659,-0.0649508857167456
0.0675668153149633,-2.06549551865498,-0.097406295972115
0.0678996567697169,-2.06371071199787,-0.129837672752033
0.0682324982244704,-2.06141671560066,-0.162237014028883
0.0685653396792239,-2.05861409548043,-0.194596325679756
0.0688981811339774,-2.05530354313697,-0.22690762359918
0.0692310225887309,-2.05148587539104,-0.259162935528006
0.0695638640434844,-2.04716203420052,-0.291354302880193
0.0698967054982379,-2.04233308642074,-0.323473782847913
0.0702295469529914,-2.03700022351307,-0.355513450500132
0.070562388407745,-2.03116476126878,-0.387465400597735
0.0708952298624985,-2.02482813951076,-0.419321749405156
0.071228071317252,-2.01799192172217,-0.451074636776284
0.0715609127720055,-2.01065779462385,-0.482716228230607
0.071893754226759,-2.00282756778471,-0.514238716747408
0.0722265956815125,-1.99450317321034,-0.545634324555101
0.0725594371362661,-1.98568666484138,-0.576895305189698
0.0728922785910196,-1.97638021800141,-0.608013945540322
0.0732251200457731,-1.96658612889547,-0.6389825676154
0.0735579615005266,-1.95630681408708,-0.669793530302638
0.0738908029552801,-1.9455448098684,-0.700439231391923
0.0742236444100336,-1.93430277158076,-0.73091210958214
0.0745564858647872,-1.92258347300321,-0.761204646212383
0.0748893273195407,-1.91038980572019,-0.791309366985629
0.0752221687742942,-1.89772477836575,-0.82121884394809
0.0755550102290477,-1.88459151581955,-0.850925697449415
0.0758878516838012,-1.87099325848786,-0.880422597832087
0.0762206931385547,-1.8569333615642,-0.909702267111988
0.0765535345933082,-1.84241529415088,-0.938757480906397
0.0768863760480618,-1.82744263833337,-0.967581070339832
0.0772192175028153,-1.81201908835677,-0.996165923684975
0.0775520589575688,-1.79614844978228,-1.02450498799349
0.0778849004123223,-1.77983463848947,-1.05259127096506
0.0782177418670758,-1.76308167963282,-1.08041784279136
0.0785505833218293,-1.7458937067167,-1.107977837742
0.0788834247765828,-1.72827496065123,-1.13526445573919
0.0792162662313363,-1.71022978863904,-1.16227096416044
0.0795491076860898,-1.69176264301816,-1.18899069961335
0.0798819491408434,-1.6728780802392,-1.21541706946037
0.0802147905955969,-1.65358075982422,-1.24154355333108
0.0805476320503504,-1.63387544314253,-1.26736370485137
0.0808804735051039,-1.61376699214433,-1.29287115334215
0.0812133149598574,-1.59326036824428,-1.31805960527683
0.0815461564146109,-1.57236063118738,-1.34292284572527
0.0818789978693645,-1.55107293771862,-1.36745474000265
0.082211839324118,-1.52940254021252,-1.39164923528535
0.0825446807788715,-1.50735478546733,-1.41550036199542
0.082877522233625,-1.48493511348247,-1.43900223517047
0.0832103636883785,-1.46214905602735,-1.46214905602579
0.083543205143132,-1.43900223517205,-1.48493511348094
0.0838760465978856,-1.41550036199703,-1.50735478546582
0.0842088880526391,-1.39164923528698,-1.52940254021104
0.0845417295073926,-1.36745474000431,-1.55107293771716
0.0848745709621461,-1.34292284572695,-1.57236063118594
0.0852074124168996,-1.31805960527854,-1.59326036824287
0.0855402538716531,-1.29287115334387,-1.61376699214295
0.0858730953264066,-1.26736370485311,-1.63387544314118
0.0862059367811601,-1.24154355333284,-1.6535807598229
0.0865387782359137,-1.21541706946216,-1.6728780802379
0.0868716196906672,-1.18899069961516,-1.69176264301689
0.0872044611454207,-1.16227096416227,-1.7102297886378
0.0875373026001742,-1.13526445574103,-1.72827496065002
0.0878701440549277,-1.10797783774386,-1.74589370671552
0.0882029855096812,-1.08041784279324,-1.76308167963167
0.0885358269644348,-1.05259127096696,-1.77983463848835
0.0888686684191883,-1.02450498799541,-1.79614844978118
0.0892015098739418,-0.99616592368691,-1.8120190883557
0.0895343513286953,-0.967581070341783,-1.82744263833234
0.0898671927834488,-0.938757480908365,-1.84241529414988
0.0902000342382023,-0.909702267113972,-1.85693336156323
0.0905328756929558,-0.880422597834086,-1.87099325848692
0.0908657171477093,-0.850925697451429,-1.88459151581864
0.0911985586024628,-0.821218843950118,-1.89772477836488
0.0915314000572163,-0.791309366987671,-1.91038980571934
0.0918642415119699,-0.761204646214438,-1.9225834730024
0.0921970829667234,-0.730912109584207,-1.93430277157998
0.0925299244214769,-0.700439231394003,-1.94554480986765
0.0928627658762304,-0.66979353030473,-1.95630681408636
0.0931956073309839,-0.638982567617503,-1.96658612889478
0.0935284487857374,-0.608013945542435,-1.97638021800076
0.0938612902404909,-0.576895305191821,-1.98568666484076
0.0941941316952444,-0.545634324557234,-1.99450317320976
0.094526973149998,-0.514238716749549,-2.00282756778416
0.0948598146047515,-0.482716228232756,-2.01065779462333
0.095192656059505,-0.451074636778441,-2.01799192172169
0.0955254975142585,-0.419321749407321,-2.02482813951031
0.095858338969012,-0.387465400599907,-2.03116476126836
0.0961911804237655,-0.355513450502311,-2.03700022351269
0.096524021878519,-0.323473782850098,-2.04233308642039
0.0968568633332725,-0.291354302882384,-2.04716203420021
0.0971897047880261,-0.259162935530202,-2.05148587539076
0.0975225462427796,-0.226907623601379,-2.05530354313673
0.0978553876975331,-0.194596325681958,-2.05861409548023
0.0981882291522866,-0.162237014031087,-2.06141671560049
0.0985210706070401,-0.129837672754239,-2.06371071199773
0.0988539120617937,-0.0974062959743224,-2.06549551865488
0.0991867535165472,-0.064950885718954,-2.06677069519652
0.0995195949713007,-0.0324794498044507,-2.067535926996
0.0998524364260542,-1.10494743114211e-12,-2.06779102524419
0.100185277880808,0.0324794498022411,-2.06753592699604
0.100518119335561,0.0649508857167453,-2.06677069519659
0.100850960790315,0.0974062959721151,-2.06549551865498
0.101183802245068,0.129837672752033,-2.06371071199787
0.101516643699822,0.162237014028884,-2.06141671560066
0.101849485154575,0.194596325679757,-2.05861409548043
0.102182326609329,0.226907623599181,-2.05530354313697
0.102515168064082,0.259162935528008,-2.05148587539104
0.102848009518836,0.291354302880194,-2.04716203420052
0.103180850973589,0.323473782847913,-2.04233308642074
0.103513692428343,0.355513450500132,-2.03700022351307
0.103846533883096,0.387465400597734,-2.03116476126878
0.10417937533785,0.419321749405155,-2.02482813951076
0.104512216792603,0.451074636776283,-2.01799192172217
0.104845058247357,0.482716228230606,-2.01065779462385
0.10517789970211,0.514238716747407,-2.00282756778471
0.105510741156864,0.545634324555101,-1.99450317321034
0.105843582611617,0.576895305189698,-1.98568666484138
0.106176424066371,0.608013945540323,-1.97638021800141
0.106509265521125,0.638982567615402,-1.96658612889546
0.106842106975878,0.669793530302639,-1.95630681408708
0.107174948430632,0.700439231391924,-1.9455448098684
0.107507789885385,0.730912109582139,-1.93430277158076
0.107840631340139,0.761204646212382,-1.92258347300321
0.108173472794892,0.791309366985628,-1.91038980572019
0.108506314249646,0.82121884394809,-1.89772477836575
0.108839155704399,0.850925697449415,-1.88459151581955
0.109171997159153,0.880422597832088,-1.87099325848786
0.109504838613906,0.909702267111987,-1.8569333615642
0.10983768006866,0.938757480906396,-1.84241529415088
0.110170521523413,0.96758107033983,-1.82744263833337
0.110503362978167,0.996165923684972,-1.81201908835677
0.11083620443292,1.02450498799349,-1.79614844978228
0.111169045887674,1.05259127096506,-1.77983463848947
0.111501887342427,1.08041784279136,-1.76308167963282
0.111834728797181,1.107977837742,-1.7458937067167
0.112167570251934,1.13526445573919,-1.72827496065123
0.112500411706688,1.16227096416044,-1.71022978863904
0.112833253161441,1.18899069961335,-1.69176264301816
0.113166094616195,1.21541706946037,-1.6728780802392
0.113498936070948,1.24154355333108,-1.65358075982422
0.113831777525702,1.26736370485137,-1.63387544314253
0.114164618980455,1.29287115334215,-1.61376699214433
0.114497460435209,1.31805960527684,-1.59326036824428
0.114830301889962,1.34292284572527,-1.57236063118737
0.115163143344716,1.36745474000265,-1.55107293771862
0.115495984799469,1.39164923528535,-1.52940254021252
0.115828826254223,1.41550036199542,-1.50735478546733
0.116161667708976,1.43900223517047,-1.48493511348247
0.11649450916373,1.46214905602579,-1.46214905602735
0.116827350618483,1.48493511348094,-1.43900223517205
0.117160192073237,1.50735478546581,-1.41550036199703
0.11749303352799,1.52940254021104,-1.39164923528698
0.117825874982744,1.55107293771716,-1.36745474000431
0.118158716437497,1.57236063118594,-1.34292284572695
0.118491557892251,1.59326036824287,-1.31805960527854
0.118824399347005,1.61376699214295,-1.29287115334387
0.119157240801758,1.63387544314118,-1.26736370485311
0.119490082256512,1.6535807598229,-1.24154355333284
0.119822923711265,1.6728780802379,-1.21541706946216
0.120155765166019,1.69176264301689,-1.18899069961515
0.120488606620772,1.7102297886378,-1.16227096416226
0.120821448075526,1.72827496065002,-1.13526445574103
0.121154289530279,1.74589370671552,-1.10797783774386
0.121487130985033,1.76308167963166,-1.08041784279324
0.121819972439786,1.77983463848835,-1.05259127096696
0.12215281389454,1.79614844978118,-1.02450498799541
0.122485655349293,1.8120190883557,-0.996165923686911
0.122818496804047,1.82744263833234,-0.967581070341784
0.1231513382588,1.84241529414988,-0.938757480908365
0.123484179713554,1.85693336156323,-0.909702267113972
0.123817021168307,1.87099325848692,-0.880422597834086
0.124149862623061,1.88459151581864,-0.850925697451428
0.124482704077814,1.89772477836488,-0.821218843950117
0.124815545532568,1.91038980571934,-0.791309366987669
0.125148386987321,1.9225834730024,-0.761204646214436
0.125481228442075,1.93430277157998,-0.730912109584205
0.125814069896828,1.94554480986766,-0.700439231394002
0.126146911351582,1.95630681408637,-0.66979353030473
0.126479752806335,1.96658612889478,-0.638982567617503
0.126812594261089,1.97638021800076,-0.608013945542434
0.127145435715842,1.98568666484076,-0.57689530519182
0.127478277170596,1.99450317320976,-0.545634324557232
0.127811118625349,2.00282756778416,-0.514238716749547
0.128143960080103,2.01065779462333,-0.482716228232754
0.128476801534856,2.01799192172169,-0.451074636778439
0.12880964298961,2.02482813951032,-0.419321749407319
0.129142484444363,2.03116476126837,-0.387465400599904
0.129475325899117,2.03700022351269,-0.355513450502308
0.12980816735387,2.04233308642039,-0.323473782850094
0.130141008808624,2.04716203420021,-0.29135430288238
0.130473850263377,2.05148587539076,-0.259162935530198
0.130806691718131,2.05530354313673,-0.226907623601376
0.131139533172885,2.05861409548023,-0.194596325681955
0.131472374627638,2.06141671560049,-0.162237014031086
0.131805216082392,2.06371071199773,-0.129837672754238
0.132138057537145,2.06549551865488,-0.0974062959743217
0.132470898991899,2.06677069519652,-0.0649508857189533
0.132803740446652,2.067535926996,-0.0324794498044499
0.133136581901406,2.06779102524419,-1.10413137695167e-12
