exp_1,exp_2,R1_re,R1_im,R2_re,R2_im
1,0,-0.0,0.7325321094546465,0.0,0.0
0,1,0.0,0.0,-0.0,-0.7325321094546465
2,1,-0.0,-2.5159751022635185e-5,0.0,0.0
1,2,0.0,-0.0,-0.0,2.5159751022635185e-5
3,2,-0.0,1.9086421880802017e-9,0.0,0.0
2,3,0.0,-0.0,-0.0,-1.9086421880802017e-9
4,3,-0.0,4.1073409742382247e-13,0.0,0.0
3,4,0.0,-0.0,-0.0,-4.1073409742382247e-13
