exp_1,exp_2,R1_re,R1_im,R2_re,R2_im
1,0,-0.0,0.6187053874170463,0.0,0.0
0,1,0.0,0.0,-0.0,-0.6187053874170463
2,1,-0.0,-1.9576913248652765e-6,0.0,0.0
1,2,0.0,-0.0,-0.0,1.9576913248652765e-6
3,2,-0.0,3.725085861231001e-9,0.0,0.0
2,3,0.0,-0.0,-0.0,-3.725085861231001e-9
4,3,-0.0,-2.210450822951099e-13,0.0,0.0
3,4,0.0,-0.0,-0.0,2.210450822951099e-13
