exp_1,exp_2,exp_3,R1_re,R1_im,R2_re,R2_im,R3_re,R3_im
1,6,0,3.9102757718413993e-8,-1.0880418044914866e-7,-2.406939307228554e-5,-2.4142778922610806e-5,0.0,0.0
1,5,1,0.0008383522650589211,0.00015350463350809494,-0.0004598612477051951,0.00415269395988703,0.0,0.0
1,4,2,0.551279562286367,2.676339276941879,211.36342526354795,-112.14757043749208,0.0,0.0
1,3,3,-1230.8520321628064,1824.5265565038405,-2.0461302145755186e6,-1.098659632294627e6,0.0,0.0
1,2,4,-9.820182055881815e6,4.914159267016645e7,-1.5671245986792107e10,7.421376203531299e10,0.0,0.0
1,1,5,5.204269477414927e11,3.774773141196956e11,5.204269477414926e11,-3.7747731411969574e11,0.0,0.0
1,0,6,1.0203941940826365e12,-2.716441155361394e12,-1.1947393924749219e12,-5.777136384913289e11,0.0,0.0
0,7,0,-1.8447341449620456e-10,8.940918394523561e-10,-4.186210905734282e-7,-5.042314286890806e-7,0.0,0.0
0,6,1,8.549518331216716e-6,-2.4261714043663258e-5,0.0002874755715655076,8.042144452371914e-5,0.0,0.0
0,5,2,0.005244674186755982,0.04081475821301383,-4.183010522494654,2.4004772604618547,0.0,0.0
0,4,3,-30.66468518457111,141.35489434313777,53.92903435946952,1026.1494795895624,0.0,0.0
0,3,4,-26127.79848234572,-143946.39152290463,-1.5380212072182454e7,-4.1128746857544646e7,0.0,0.0
0,2,5,-2.222051592333173e8,-2.835519669854956e8,-3.0702556798340094e11,-1.5366470463415845e11,0.0,0.0
0,1,6,-1.1947393924749219e12,5.777136384913289e11,1.0203941940826365e12,2.716441155361394e12,0.0,0.0
0,0,7,-2.8831838479812617e12,4.1838178551724062e12,-2.8831838479813584e12,-4.183817855172551e12,0.0,0.0
