exp_1,exp_2,exp_3,R1_re,R1_im,R2_re,R2_im,R3_re,R3_im
1,0,0,-0.01169243369885109,17.02238855863341,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,-0.01169243369885109,-17.02238855863341,0.0,0.0
0,0,1,-44.62388875056684,69.83903901159267,-44.62388875056684,-69.83903901159267,0.0,0.0
2,0,0,-0.0023449565656086836,-0.0018451274423463785,8.623525903768265e-5,0.00019700908322801944,0.0,0.0
1,1,0,-0.0015656034299028575,0.004358051751779816,-0.0015656034299028575,-0.004358051751779815,0.0,0.0
1,0,1,-326.9445163654357,-577.8183128101487,0.16652388036737942,-15.69650512964766,0.0,0.0
0,2,0,8.623525903768265e-5,-0.00019700908322801944,-0.0023449565656086836,0.0018451274423463785,0.0,0.0
0,1,1,0.16652388036737942,15.69650512964766,-326.9445163654357,577.8183128101487,0.0,0.0
0,0,2,4295.810696383549,-5713.714896476359,4295.810696383549,5713.714896476359,0.0,0.0
3,0,0,0.0007271718982569932,0.016730049491992385,-3.619766743184878e-5,-0.0001772565233793347,0.0,0.0
2,1,0,-0.16636749671011258,0.04463435486143944,-0.012153150760553604,0.007664945517079079,0.0,0.0
2,0,1,-1.2817681738884714,0.7278652710532444,-0.05646826605443336,0.09098766114045863,0.0,0.0
1,2,0,-0.012153150760553604,-0.007664945517079079,-0.16636749671011258,-0.04463435486143944,0.0,0.0
1,1,1,-2.387898924278072,-0.5189807510209412,-2.3878989242780717,0.5189807510209412,0.0,0.0
1,0,2,13513.526359955114,21433.244661384142,2425.7520465164084,-725.7549401797105,0.0,0.0
0,3,0,-3.619766743184878e-5,0.0001772565233793347,0.0007271718982569932,-0.016730049491992385,0.0,0.0
0,2,1,-0.05646826605443336,-0.09098766114045863,-1.2817681738884714,-0.7278652710532444,0.0,0.0
0,1,2,2425.7520465164084,725.7549401797105,13513.526359955114,-21433.244661384142,0.0,0.0
0,0,3,-211482.90862707337,335269.0182016916,-211482.90862707337,-335269.0182016916,0.0,0.0
4,0,0,2.8022623228001918e-5,4.553545804884888e-5,-1.0962072044225581e-6,-5.538998914968752e-7,0.0,0.0
3,1,0,9.455069964591758e-5,0.0002421740028722228,-2.469343859799823e-6,3.43934206788621e-5,0.0,0.0
3,0,1,-3.7416189802469404,0.9740048849488906,0.005219410152848393,-0.0036384113495257285,0.0,0.0
2,2,0,0.0003486826322274262,0.0002526655029019018,0.00034868263222742607,-0.0002526655029019018,0.0,0.0
2,1,1,-38.129187967375636,-103.35473193499543,-0.3723475901671284,-3.6047771247484106,0.0,0.0
2,0,2,-454.5595363409399,-468.6228012320536,-13.712511742365416,-22.616597660408143,0.0,0.0
1,3,0,-2.469343859799823e-6,-3.43934206788621e-5,9.455069964591758e-5,-0.0002421740028722228,0.0,0.0
1,2,1,-0.3723475901671284,3.6047771247484106,-38.129187967375636,103.35473193499543,0.0,0.0
1,1,2,692.3672966689084,-678.0775762842837,692.3672966689085,678.077576284284,0.0,0.0
1,0,3,-499484.6173310991,-648164.5377082982,-119017.68277558677,372085.6814419526,0.0,0.0
0,4,0,-1.0962072044225581e-6,5.538998914968752e-7,2.8022623228001918e-5,-4.553545804884888e-5,0.0,0.0
0,3,1,0.005219410152848393,0.0036384113495257285,-3.7416189802469404,-0.9740048849488906,0.0,0.0
0,2,2,-13.712511742365416,22.616597660408143,-454.5595363409399,468.6228012320536,0.0,0.0
0,1,3,-119017.68277558677,-372085.6814419526,-499484.6173310991,648164.5377082982,0.0,0.0
0,0,4,5.405646362715608e6,-1.866695846224514e7,5.405646362715608e6,1.866695846224514e7,0.0,0.0
5,0,0,0.0001187212574106756,4.691158550775467e-6,-7.230630664229869e-8,2.1792823021252767e-7,0.0,0.0
4,1,0,-0.00242208938399072,0.0009228445280770011,2.9623412560673562e-5,-1.6586033190891943e-5,0.0,0.0
4,0,1,-0.010573577591058555,0.028217228803416716,-0.0005136199139722641,-0.000815675149221911,0.0,0.0
3,2,0,-0.0022993483807815865,-0.07727890898762373,-0.002659140216007424,-0.0012685613706298485,0.0,0.0
3,1,1,-0.5717918211122573,-0.7449615489847407,-0.026635804663908223,0.005631790011864352,0.0,0.0
3,0,2,-37.51816448203052,-344.2980015644255,-3.590662226826192,1.4437155730637121,0.0,0.0
2,3,0,-0.002659140216007424,0.0012685613706298485,-0.0022993483807815865,0.07727890898762373,0.0,0.0
2,2,1,0.7435472979714182,-0.8077559241110783,0.7435472979714182,0.8077559241110783,0.0,0.0
2,1,2,-35097.81929886953,-157573.26061870673,632.4900846595777,265.92130895180316,0.0,0.0
2,0,3,-517825.65376560425,-544117.7076668221,4730.2088360477455,-192.00188148646237,0.0,0.0
1,4,0,2.9623412560673562e-5,1.6586033190891943e-5,-0.00242208938399072,-0.0009228445280770011,0.0,0.0
1,3,1,-0.026635804663908223,-0.005631790011864352,-0.5717918211122573,0.7449615489847407,0.0,0.0
1,2,2,632.4900846595777,-265.92130895180316,-35097.81929886953,157573.26061870673,0.0,0.0
1,1,3,1.110252792817929e6,-895689.7438902667,1.110252792817929e6,895689.743890267,0.0,0.0
1,0,4,1.1013226436175872e7,2.754336144493811e6,-2.463722693503119e7,-3.9022413172829896e7,0.0,0.0
0,5,0,-7.230630664229869e-8,-2.1792823021252767e-7,0.0001187212574106756,-4.691158550775467e-6,0.0,0.0
0,4,1,-0.0005136199139722641,0.000815675149221911,-0.010573577591058555,-0.028217228803416716,0.0,0.0
0,3,2,-3.590662226826192,-1.4437155730637121,-37.51816448203052,344.2980015644255,0.0,0.0
0,2,3,4730.2088360477455,192.00188148646237,-517825.65376560425,544117.7076668221,0.0,0.0
0,1,4,-2.463722693503119e7,3.9022413172829896e7,1.1013226436175872e7,-2.754336144493811e6,0.0,0.0
0,0,5,8.904079531864646e7,1.3123335796349292e9,8.904079531864661e7,-1.3123335796349292e9,0.0,0.0
6,0,0,-2.0842401590976463e-8,-3.434525566448708e-7,-1.7150237468068224e-8,-8.757220089499802e-9,0.0,0.0
5,1,0,-1.3733442012100251e-7,5.641028264845503e-6,5.166366653075061e-7,-1.109803401246235e-7,0.0,0.0
5,0,1,0.01418726819953516,0.03207078335127575,-1.5002761327952207e-5,-2.9088505557095817e-5,0.0,0.0
4,2,0,-0.00012700536776696575,-0.00018664627091651736,-2.593040315687427e-7,7.132575135896757e-6,0.0,0.0
4,1,1,-0.7513420281640967,-0.16026787876610143,0.0015822821691336261,0.004419266134535443,0.0,0.0
4,0,2,-5.163784313812177,2.549811252253217,-0.1402688375192815,-0.39955382993841887,0.0,0.0
3,3,0,6.646959353068764e-5,-0.0003073679753252238,6.646959353068764e-5,0.0003073679753252238,0.0,0.0
3,2,1,-55.47947540801804,-276.5799349434546,-0.3984255375357001,-0.449852826319621,0.0,0.0
3,1,2,-2006.8586310142302,-2115.218022881237,1.1198619711828415,-3.1617749268870226,0.0,0.0
3,0,3,-4671.004235545844,-74824.5250008165,279.55025055406713,-655.2617087989053,0.0,0.0
2,4,0,-2.593040315687427e-7,-7.132575135896757e-6,-0.00012700536776696575,0.00018664627091651736,0.0,0.0
2,3,1,-0.3984255375357001,0.449852826319621,-55.47947540801804,276.5799349434546,0.0,0.0
2,2,2,2423.8297863507646,-2737.335586955849,2423.829786350764,2737.3355869558486,0.0,0.0
2,1,3,-3.685241266513983e7,-1.7398257068491295e8,-4443.165535564849,65825.00433307889,0.0,0.0
2,0,4,-5.644279478905054e8,-6.029555688290331e8,241325.0782668392,190163.62453087905,0.0,0.0
1,5,0,5.166366653075061e-7,1.109803401246235e-7,-1.3733442012100251e-7,-5.641028264845503e-6,0.0,0.0
1,4,1,0.0015822821691336261,-0.004419266134535443,-0.7513420281640967,0.16026787876610143,0.0,0.0
1,3,2,1.1198619711828415,3.1617749268870226,-2006.8586310142302,2115.218022881237,0.0,0.0
1,2,3,-4443.165535564849,-65825.00433307889,-3.685241266513983e7,1.7398257068491295e8,0.0,0.0
1,1,4,1.2206542362229345e9,-9.580068989863348e8,1.2206542362229345e9,9.580068989863348e8,0.0,0.0
1,0,5,2.774108638422608e9,-6.53346928488615e9,9.531881673853163e9,-1.4875881976410944e9,0.0,0.0
0,6,0,-1.7150237468068224e-8,8.757220089499802e-9,-2.0842401590976463e-8,3.434525566448708e-7,0.0,0.0
0,5,1,-1.5002761327952207e-5,2.9088505557095817e-5,0.01418726819953516,-0.03207078335127575,0.0,0.0
0,4,2,-0.1402688375192815,0.39955382993841887,-5.163784313812177,-2.549811252253217,0.0,0.0
0,3,3,279.55025055406713,655.2617087989053,-4671.004235545844,74824.5250008165,0.0,0.0
0,2,4,241325.0782668392,-190163.62453087905,-5.644279478905054e8,6.029555688290331e8,0.0,0.0
0,1,5,9.531881673853163e9,1.4875881976410944e9,2.774108638422608e9,6.53346928488615e9,0.0,0.0
0,0,6,2.690025757057752e10,-1.0258708736823904e11,2.6900257570577507e10,1.0258708736823903e11,0.0,0.0
7,0,0,-4.2321474057979133e-7,-4.237550226396288e-7,-1.4331886218374475e-9,1.1065681134973942e-9,0.0,0.0
6,1,0,6.780682926903397e-6,3.181245534645659e-5,-9.237738162072872e-8,7.770460903463791e-8,0.0,0.0
6,0,1,0.00029324909241336655,3.319678921702048e-5,-1.7847157431462625e-5,-2.852137463898922e-5,0.0,0.0
5,2,0,-0.0002189623831985815,2.66285128108269e-5,8.563030208085684e-6,5.869688800585073e-6,0.0,0.0
5,1,1,-0.0021508891161143235,0.0055229442388005385,0.0012500045075467634,1.5377546991288742e-5,0.0,0.0
5,0,2,-3.8910132845247114,1.6805190626676685,0.04515884423567335,0.005573395828234382,0.0,0.0
4,3,0,-0.021745698263959706,-0.08109486852928212,-5.928051400799757e-5,-0.0005778379273777798,0.0,0.0
4,2,1,-1.258389240783731,-1.2510352274170784,-0.0003266782219958809,0.006276707748597024,0.0,0.0
4,1,2,-424.2023047905166,-36.24192785100035,-2.2826735382968253,-2.500419714068752,0.0,0.0
4,0,3,-1387.8304323284701,1334.6298033275532,6.136693692843509,-171.83986523032007,0.0,0.0
3,4,0,-5.928051400799757e-5,0.0005778379273777798,-0.021745698263959706,0.08109486852928212,0.0,0.0
3,3,1,0.9422859042768955,-1.387545628887886,0.9422859042768955,1.387545628887886,0.0,0.0
3,2,2,-162592.88660764878,-725739.9357764847,-999.0643822521047,-68.91224399034778,0.0,0.0
3,1,3,-5.147480407234631e6,-5.202266914443193e6,-5926.55517307727,5002.557620433306,0.0,0.0
3,0,4,-2.331557214841857e7,-9.160761317576662e7,109524.63283453077,81056.59197195465,0.0,0.0
2,5,0,8.563030208085684e-6,-5.869688800585073e-6,-0.0002189623831985815,-2.66285128108269e-5,0.0,0.0
2,4,1,-0.0003266782219958809,-0.006276707748597024,-1.258389240783731,1.2510352274170784,0.0,0.0
2,3,2,-999.0643822521047,68.91224399034778,-162592.88660764878,725739.9357764847,0.0,0.0
2,2,3,6.355006113282361e6,-7.2149965880897455e6,6.355006113282361e6,7.2149965880897455e6,0.0,0.0
2,1,4,-3.829573370765565e10,-1.7961313420186923e11,8.033077447567728e7,1.4363578291178081e7,0.0,0.0
2,0,5,-5.806247146201631e11,-6.204526346637793e11,5.976362835541859e8,-3.4181047680136114e8,0.0,0.0
1,6,0,-9.237738162072872e-8,-7.770460903463791e-8,6.780682926903397e-6,-3.181245534645659e-5,0.0,0.0
1,5,1,0.0012500045075467634,-1.5377546991288742e-5,-0.0021508891161143235,-0.0055229442388005385,0.0,0.0
1,4,2,-2.2826735382968253,2.500419714068752,-424.2023047905166,36.24192785100035,0.0,0.0
1,3,3,-5926.55517307727,-5002.557620433306,-5.147480407234631e6,5.202266914443193e6,0.0,0.0
1,2,4,8.033077447567728e7,-1.4363578291178081e7,-3.829573370765565e10,1.7961313420186923e11,0.0,0.0
1,1,5,1.250481738263774e12,-9.849868542170292e11,1.250481738263774e12,9.84986854217029e11,0.0,0.0
1,0,6,2.5703267170179707e12,-6.898999981501445e12,3.9073092961490005e12,-1.1962859372045522e12,0.0,0.0
0,7,0,-1.4331886218374475e-9,-1.1065681134973942e-9,-4.2321474057979133e-7,4.237550226396288e-7,0.0,0.0
0,6,1,-1.7847157431462625e-5,2.852137463898922e-5,0.00029324909241336655,-3.319678921702048e-5,0.0,0.0
0,5,2,0.04515884423567335,-0.005573395828234382,-3.8910132845247114,-1.6805190626676685,0.0,0.0
0,4,3,6.136693692843509,171.83986523032007,-1387.8304323284701,-1334.6298033275532,0.0,0.0
0,3,4,109524.63283453077,-81056.59197195465,-2.331557214841857e7,9.160761317576662e7,0.0,0.0
0,2,5,5.976362835541859e8,3.4181047680136114e8,-5.806247146201631e11,6.204526346637793e11,0.0,0.0
0,1,6,3.9073092961490005e12,1.1962859372045522e12,2.5703267170179707e12,6.898999981501445e12,0.0,0.0
0,0,7,1.6764158702274127e13,1.38463109886388e12,1.676415870227478e13,-1.384631098863858e12,0.0,0.0
8,0,0,-3.788839880237787e-9,2.0731957071120585e-9,5.471549709934529e-10,1.3531123632174714e-10,0.0,0.0
7,1,0,4.706071384277748e-8,-8.874614261869627e-8,2.6571083920583617e-8,-2.1589768656529473e-8,0.0,0.0
7,0,1,0.0001053436942177631,-0.00027189808138654314,-5.285258518080818e-6,6.597659432391918e-7,0.0,0.0
6,2,0,-2.8366623333391257e-6,2.788436412932481e-6,2.0606621436743223e-8,-2.6707300391592125e-8,0.0,0.0
6,1,1,-0.006160111987607803,0.012463514683951692,4.4101026414614585e-6,0.00020388005298036777,0.0,0.0
6,0,2,0.042055460089261934,0.1261623440032561,0.001167285330402594,-0.02951018356889326,0.0,0.0
5,3,0,-0.0001584370094880677,-4.124468814466022e-5,3.2293474525028193e-7,-2.5844969792768143e-6,0.0,0.0
5,2,1,-0.7596415155796086,0.49460886434063345,0.001994660548328557,-0.0007090283970530574,0.0,0.0
5,1,2,-1.4904970547851522,14.539574921520185,1.284548796605287,0.09990617297248147,0.0,0.0
5,0,3,-191.9511032920662,-853.8202472220335,12.328457095285158,10.76194210231207,0.0,0.0
4,4,0,-5.469634152510173e-7,0.00020416948637456012,-5.469634152510173e-7,-0.0002041694863745601,0.0,0.0
4,3,1,-152.94783710129437,-639.9868978586227,-1.15160074470946,-0.7220958844890969,0.0,0.0
4,2,2,-7726.820591230382,-7484.724394775964,-22.362989779507128,21.415552175716016,0.0,0.0
4,1,3,-576075.7117622191,-451751.9160222882,-954.6851151211199,-1943.1878734207758,0.0,0.0
4,0,4,-2.9427241222675177e6,190947.03895814778,20787.602447185673,-40626.5363991967,0.0,0.0
3,5,0,3.2293474525028193e-7,2.5844969792768143e-6,-0.0001584370094880677,4.124468814466022e-5,0.0,0.0
3,4,1,-1.15160074470946,0.7220958844890969,-152.94783710129437,639.9868978586227,0.0,0.0
3,3,2,7023.314635022979,-9420.637617545799,7023.314635022979,9420.637617545799,0.0,0.0
3,2,3,-3.90774157696177e8,-1.7297067301462095e9,-2.0447582673974838e6,124580.34411959855,0.0,0.0
