-3.4747600893653902e-6,1.232152681841607e-21,-0.0001752427203055248,-4.906509752955524e-8,-7.139071336070836e-8,1.4482528498282782e-5,-1.7743622699141437e-7,-0.15496920125571945,0.028280758143655074,5.1213147921613206e-8,-1.2954113040595534e-7,-3.9321114999904956e-5,8.921111423321024e-5,0.000331170309780206,0.01638863960889523,2.530171535068165e-7,-3.5195727732290205e-5,1.8389854101795904,-2.4228585707251
-1.232152681841607e-21,3.4747600893653902e-6,0.0001752427203055248,1.7743622699141437e-7,7.139071336070836e-8,0.15496920125571945,4.906509752955524e-8,-1.4482528498282782e-5,-0.028280758143655074,-2.530171535068165e-7,-8.921111423321024e-5,3.5195727732290205e-5,1.2954113040595534e-7,-0.000331170309780206,-1.8389854101795904,-5.1213147921613206e-8,3.9321114999904956e-5,-0.01638863960889523,2.4228585707251
-0.00017524272030550953,0.00017524272030550953,0.0,-0.00013292865588427903,0.0,-0.002167829258785198,0.00013292865588427903,0.002167829258785198,0.0,-3.2565762644919874e-6,-6.349724732641807e-6,-0.028840916228877397,6.349724732641807e-6,1.8693418569829707e-18,0.41008105752047885,3.2565762644919874e-6,0.028840916228877397,-0.41008105752047885,0.0
-4.9065097529570144e-8,1.7743622699147126e-7,-0.0001329286558842748,-4.050708056867862e-9,-4.597618295265374e-7,-1.5585971089505308e-5,4.9666997315677016e-23,-0.00016306056047629867,-0.0006739036913591981,-2.436591442634486e-10,2.7911855353362762e-8,-1.430090986476223e-6,1.9470157475990918e-7,-0.0002834467064141021,-0.0015907285497188922,-4.794049529227988e-8,-0.013516800352015712,-0.00780235616666944,0.591441653067557
-7.13907133605036e-8,7.13907133605036e-8,0.0,-4.5976182952653357e-7,0.0,-3.2121982636519794e-5,4.5976182952653357e-7,3.2121982636519794e-5,0.0,-2.1583370680673477e-8,-9.700804190801436e-8,-9.339778511207217e-5,9.700804190801436e-8,6.472586499044656e-21,0.001005519358672054,2.1583370680673477e-8,9.339778511207217e-5,-0.001005519358672054,0.0
1.4482528498259808e-5,0.15496920125572025,-0.002167829258786997,-1.5585971089510932e-5,-3.2121982636521705e-5,0.03741784407933868,0.00016306056047629737,8.204471981299087e-18,0.6156989174765748,4.7724407526867225e-6,-4.2478567735905525e-5,-0.007984133390582775,-0.021052865536848035,0.02359871772437144,2.6531725491573757,2.645797469265499e-5,0.0179789032909549,-99.04902524206706,-72.341060785834
-1.7743622699147126e-7,4.9065097529570144e-8,0.0001329286558842748,-4.9666997315677016e-23,4.597618295265374e-7,0.00016306056047629867,4.050708056867862e-9,1.5585971089505308e-5,0.0006739036913591981,4.794049529227988e-8,-1.9470157475990918e-7,0.013516800352015712,-2.7911855353362762e-8,0.0002834467064141021,0.00780235616666944,2.436591442634486e-10,1.430090986476223e-6,0.0015907285497188922,-0.591441653067557
-0.15496920125572025,-1.4482528498259808e-5,0.002167829258786997,-0.00016306056047629737,3.2121982636521705e-5,-8.204471981299087e-18,1.5585971089510932e-5,-0.03741784407933868,-0.6156989174765748,-2.645797469265499e-5,0.021052865536848035,-0.0179789032909549,4.2478567735905525e-5,-0.02359871772437144,99.04902524206706,-4.7724407526867225e-6,0.007984133390582775,-2.6531725491573757,72.341060785834
0.028280758143654577,-0.028280758143654577,0.0,-0.0006739036913593416,0.0,0.615698917476511,0.0006739036913593416,-0.615698917476511,0.0,7.125446834441852e-5,-0.0031807120477397475,1.0409263893236238,0.0031807120477397475,-9.835280279173242e-17,16.689858251204537,-7.125446834441852e-5,-1.0409263893236238,-16.689858251204537,0.0
5.1213147921624376e-8,-2.530171535067862e-7,-3.2565762644920145e-6,-2.436591442614962e-10,-2.1583370680672206e-8,4.772440752687307e-6,4.794049529228033e-8,-2.6457974692653263e-5,7.125446834440645e-5,-3.202751390505226e-9,2.4232010177831142e-9,9.301131336996939e-7,6.11199191980998e-9,-1.0127423600300824e-5,-1.6519446669757427e-5,9.157370396149838e-25,-1.1983020410796183e-5,-0.0004913689657872544,-0.0013379481309498187
