eta,Re,T,omega,x1_1,x2_1,x1_2,x2_2,x1_3,x2_3,x1_4,x2_4,x1_5,x2_5,x1_6,x2_6,x1_7,x2_7,x1_8,x2_8,x1_9,x2_9,x1_10,x2_10,x1_11,x2_11,x1_12,x2_12,x1_13,x2_13,x1_14,x2_14,x1_15,x2_15,x1_16,x2_16,x1_17,x2_17,x1_18,x2_18,x1_19,x2_19,x1_20,x2_20,x1_21,x2_21,x1_22,x2_22,x1_23,x2_23,x1_24,x2_24,x1_25,x2_25,x1_26,x2_26,x1_27,x2_27,x1_28,x2_28,x1_29,x2_29,x1_30,x2_30,x1_31,x2_31,x1_32,x2_32,x1_33,x2_33,x1_34,x2_34,x1_35,x2_35,x1_36,x2_36,x1_37,x2_37,x1_38,x2_38,x1_39,x2_39,x1_40,x2_40,x1_41,x2_41,x1_42,x2_42,x1_43,x2_43,x1_44,x2_44,x1_45,x2_45,x1_46,x2_46,x1_47,x2_47,x1_48,x2_48,x1_49,x2_49,x1_50,x2_50,x1_51,x2_51,x1_52,x2_52,x1_53,x2_53,x1_54,x2_54,x1_55,x2_55,x1_56,x2_56,x1_57,x2_57,x1_58,x2_58,x1_59,x2_59,x1_60,x2_60,x1_61,x2_61,x1_62,x2_62,x1_63,x2_63,x1_64,x2_64,x1_65,x2_65,x1_66,x2_66,x1_67,x2_67,x1_68,x2_68,x1_69,x2_69,x1_70,x2_70,x1_71,x2_71,x1_72,x2_72,x1_73,x2_73,x1_74,x2_74,x1_75,x2_75,x1_76,x2_76,x1_77,x2_77,x1_78,x2_78,x1_79,x2_79,x1_80,x2_80,x1_81,x2_81,x1_82,x2_82,x1_83,x2_83,x1_84,x2_84,x1_85,x2_85,x1_86,x2_86,x1_87,x2_87,x1_88,x2_88,x1_89,x2_89,x1_90,x2_90,x1_91,x2_91,x1_92,x2_92,x1_93,x2_93,x1_94,x2_94,x1_95,x2_95,x1_96,x2_96,x1_97,x2_97,x1_98,x2_98,x1_99,x2_99,x1_100,x2_100,x1_101,x2_101,x1_102,x2_102,x1_103,x2_103,x1_104,x2_104,x1_105,x2_105,x1_106,x2_106,x1_107,x2_107,x1_108,x2_108,x1_109,x2_109,x1_110,x2_110,x1_111,x2_111,x1_112,x2_112,x1_113,x2_113,x1_114,x2_114,x1_115,x2_115,x1_116,x2_116,x1_117,x2_117,x1_118,x2_118,x1_119,x2_119,x1_120,x2_120,x1_121,x2_121,x1_122,x2_122,x1_123,x2_123,x1_124,x2_124,x1_125,x2_125,x1_126,x2_126,x1_127,x2_127,x1_128,x2_128,x1_129,x2_129,x1_130,x2_130,x1_131,x2_131,x1_132,x2_132,x1_133,x2_133,x1_134,x2_134,x1_135,x2_135,x1_136,x2_136,x1_137,x2_137,x1_138,x2_138,x1_139,x2_139,x1_140,x2_140,x1_141,x2_141,x1_142,x2_142,x1_143,x2_143,x1_144,x2_144,x1_145,x2_145,x1_146,x2_146,x1_147,x2_147,x1_148,x2_148,x1_149,x2_149,x1_150,x2_150,x1_151,x2_151,x1_152,x2_152,x1_153,x2_153,x1_154,x2_154,x1_155,x2_155,x1_156,x2_156,x1_157,x2_157,x1_158,x2_158,x1_159,x2_159,x1_160,x2_160,x1_161,x2_161,x1_162,x2_162,x1_163,x2_163,x1_164,x2_164,x1_165,x2_165,x1_166,x2_166,x1_167,x2_167,x1_168,x2_168,x1_169,x2_169,x1_170,x2_170,x1_171,x2_171,x1_172,x2_172,x1_173,x2_173,x1_174,x2_174,x1_175,x2_175,x1_176,x2_176,x1_177,x2_177,x1_178,x2_178,x1_179,x2_179,x1_180,x2_180,x1_181,x2_181,x1_182,x2_182,x1_183,x2_183,x1_184,x2_184,x1_185,x2_185,x1_186,x2_186,x1_187,x2_187,x1_188,x2_188,x1_189,x2_189,x1_190,x2_190,x1_191,x2_191,x1_192,x2_192,x1_193,x2_193,x1_194,x2_194,x1_195,x2_195,x1_196,x2_196,x1_197,x2_197,x1_198,x2_198,x1_199,x2_199,x1_200,x2_200,x1_201,x2_201,x1_202,x2_202,x1_203,x2_203,x1_204,x2_204,x1_205,x2_205,x1_206,x2_206,x1_207,x2_207,x1_208,x2_208,x1_209,x2_209,x1_210,x2_210,x1_211,x2_211,x1_212,x2_212,x1_213,x2_213,x1_214,x2_214,x1_215,x2_215,x1_216,x2_216,x1_217,x2_217,x1_218,x2_218,x1_219,x2_219,x1_220,x2_220,x1_221,x2_221,x1_222,x2_222,x1_223,x2_223,x1_224,x2_224,x1_225,x2_225,x1_226,x2_226,x1_227,x2_227,x1_228,x2_228,x1_229,x2_229,x1_230,x2_230,x1_231,x2_231,x1_232,x2_232,x1_233,x2_233,x1_234,x2_234,x1_235,x2_235,x1_236,x2_236,x1_237,x2_237,x1_238,x2_238,x1_239,x2_239,x1_240,x2_240,x1_241,x2_241,x1_242,x2_242,x1_243,x2_243,x1_244,x2_244,x1_245,x2_245,x1_246,x2_246,x1_247,x2_247,x1_248,x2_248,x1_249,x2_249,x1_250,x2_250,x1_251,x2_251,x1_252,x2_252,x1_253,x2_253,x1_254,x2_254,x1_255,x2_255,x1_256,x2_256,x1_257,x2_257,x1_258,x2_258,x1_259,x2_259,x1_260,x2_260,x1_261,x2_261,x1_262,x2_262,x1_263,x2_263,x1_264,x2_264,x1_265,x2_265,x1_266,x2_266,x1_267,x2_267,x1_268,x2_268,x1_269,x2_269,x1_270,x2_270,x1_271,x2_271,x1_272,x2_272,x1_273,x2_273,x1_274,x2_274,x1_275,x2_275,x1_276,x2_276,x1_277,x2_277,x1_278,x2_278,x1_279,x2_279,x1_280,x2_280,x1_281,x2_281,x1_282,x2_282,x1_283,x2_283,x1_284,x2_284,x1_285,x2_285,x1_286,x2_286,x1_287,x2_287,x1_288,x2_288,x1_289,x2_289,x1_290,x2_290,x1_291,x2_291,x1_292,x2_292,x1_293,x2_293,x1_294,x2_294,x1_295,x2_295,x1_296,x2_296,x1_297,x2_297,x1_298,x2_298,x1_299,x2_299,x1_300,x2_300,x1_301,x2_301,x1_302,x2_302,x1_303,x2_303,x1_304,x2_304,x1_305,x2_305,x1_306,x2_306,x1_307,x2_307,x1_308,x2_308,x1_309,x2_309,x1_310,x2_310,x1_311,x2_311,x1_312,x2_312,x1_313,x2_313,x1_314,x2_314,x1_315,x2_315,x1_316,x2_316,x1_317,x2_317,x1_318,x2_318,x1_319,x2_319,x1_320,x2_320,x1_321,x2_321,x1_322,x2_322,x1_323,x2_323,x1_324,x2_324,x1_325,x2_325,x1_326,x2_326,x1_327,x2_327,x1_328,x2_328,x1_329,x2_329,x1_330,x2_330,x1_331,x2_331,x1_332,x2_332,x1_333,x2_333,x1_334,x2_334,x1_335,x2_335,x1_336,x2_336,x1_337,x2_337,x1_338,x2_338,x1_339,x2_339,x1_340,x2_340,x1_341,x2_341,x1_342,x2_342,x1_343,x2_343,x1_344,x2_344,x1_345,x2_345,x1_346,x2_346,x1_347,x2_347,x1_348,x2_348,x1_349,x2_349,x1_350,x2_350,x1_351,x2_351,x1_352,x2_352,x1_353,x2_353,x1_354,x2_354,x1_355,x2_355,x1_356,x2_356,x1_357,x2_357,x1_358,x2_358,x1_359,x2_359,x1_360,x2_360,x1_361,x2_361,x1_362,x2_362,x1_363,x2_363,x1_364,x2_364,x1_365,x2_365,x1_366,x2_366,x1_367,x2_367,x1_368,x2_368,x1_369,x2_369,x1_370,x2_370,x1_371,x2_371,x1_372,x2_372,x1_373,x2_373,x1_374,x2_374,x1_375,x2_375,x1_376,x2_376,x1_377,x2_377,x1_378,x2_378,x1_379,x2_379,x1_380,x2_380,x1_381,x2_381,x1_382,x2_382,x1_383,x2_383,x1_384,x2_384,x1_385,x2_385,x1_386,x2_386,x1_387,x2_387,x1_388,x2_388,x1_389,x2_389,x1_390,x2_390,x1_391,x2_391,x1_392,x2_392,x1_393,x2_393,x1_394,x2_394,x1_395,x2_395,x1_396,x2_396,x1_397,x2_397,x1_398,x2_398,x1_399,x2_399,x1_400,x2_400,x1_401,x2_401
0.001,46.7384154885942,0.359625130925599,17.4714856300726,3.69877662532305,-3.49371701362596e-12,3.69832031642827,0.0580978581791408,3.69695150233721,0.11618138145832,3.69467052078363,0.174236238720147,3.69147793455835,0.232248105923428,3.68737453138611,0.290202669381563,3.68236132373419,0.348085629547554,3.676439548528,0.405882704793159,3.66961066686179,0.463579634680337,3.66187636366975,0.521162183228925,3.65323854729726,0.57861614268216,3.64369934897978,0.635927337260522,3.63326112234877,0.693081626408552,3.62192644289816,0.750064908035436,3.60969810732007,0.806863122246171,3.59657913274903,0.863462255055282,3.58257275606496,0.919848341596207,3.56768243315725,0.976007469321992,3.55191183802749,1.03192578168737,3.53526486180204,1.08758948180772,3.51774561183477,1.14298483561832,3.49935841077172,1.19809817502253,3.48010779542439,1.2529159015103,3.45999851555439,1.30742448974783,3.43903553277976,1.36161049067434,3.41722401944367,1.41546053458525,3.39456935726276,1.46896133467279,3.37107713588881,1.52209969053235,3.34675315162276,1.57486249118434,3.32160340609203,1.62723671808037,3.29563410467923,1.67920944855193,3.26885165486652,1.73076785921953,3.24126266476237,1.78189922892786,3.21287394159279,1.83259094166296,3.18369248991654,1.88283048989546,3.15372550975875,1.932605477879,3.12298039495623,1.98190362448713,3.09146473146857,2.03071276602998,3.0591862953869,2.0790208594788,3.02615305086408,2.12681598564073,2.99237314828522,2.17408635188619,2.95785492240513,2.22082029485388,2.92260689015863,2.26700628354406,2.88663774839549,2.31263292235694,2.84995637188318,2.35768895369992,2.81257181127833,2.40216326057029,2.774493290747,2.44604486950482,2.73573020551331,2.48932295347009,2.69629211970254,2.53198683433903,2.65618876415425,2.57402598534122,2.6154300338622,2.61543003385725,2.57402598534622,2.65618876414937,2.53198683434413,2.69629211969775,2.48932295347528,2.73573020550863,2.44604486951006,2.77449329074238,2.40216326057558,2.81257181127378,2.35768895370531,2.84995637187873,2.31263292236241,2.88663774839114,2.26700628354958,2.92260689015435,2.22082029485946,2.95785492240091,2.17408635189184,2.99237314828111,2.12681598564646,3.02615305086009,2.07902085948458,3.05918629538297,2.0307127660358,3.09146473146471,1.98190362449303,3.12298039495249,1.93260547788497,3.15372550975511,1.88283048990148,3.18369248991298,1.83259094166902,3.21287394158931,1.78189922893399,3.24126266475901,1.73076785922572,3.26885165486327,1.67920944855816,3.29563410467606,1.62723671808663,3.32160340608893,1.57486249119066,3.34675315161978,1.52209969053873,3.37107713588595,1.46896133467921,3.39456935725998,1.4154605345917,3.41722401944098,1.36161049068084,3.43903553277719,1.30742448975438,3.45999851555194,1.25291590151688,3.48010779542202,1.19809817502914,3.49935841076944,1.14298483562496,3.51774561183261,1.08758948181441,3.53526486180001,1.03192578169409,3.55191183802555,0.976007469328728,3.56768243315538,0.919848341602979,3.58257275606322,0.863462255062085,3.59657913274743,0.806863122252993,3.60969810731855,0.750064908042276,3.62192644289672,0.693081626415417,3.63326112234746,0.635927337267411,3.64369934897861,0.578616142689064,3.65323854729616,0.521162183235842,3.66187636366874,0.463579634687271,3.66961066686091,0.405882704800109,3.67643954852725,0.348085629554513,3.68236132373354,0.29020266938853,3.68737453138554,0.232248105930405,3.69147793455791,0.174236238727131,3.69467052078333,0.116181381465307,3.696951502337,0.0580978581861288,3.69832031642814,3.49495916719064e-12,3.69877662532305,-0.0580978581791392,3.69832031642827,-0.116181381458318,3.69695150233721,-0.174236238720145,3.69467052078363,-0.232248105923425,3.69147793455835,-0.290202669381561,3.68737453138611,-0.348085629547551,3.68236132373419,-0.405882704793156,3.676439548528,-0.463579634680334,3.66961066686179,-0.521162183228923,3.66187636366975,-0.578616142682158,3.65323854729726,-0.63592733726052,3.64369934897978,-0.69308162640855,3.63326112234877,-0.750064908035434,3.62192644289816,-0.806863122246169,3.60969810732007,-0.86346225505528,3.59657913274904,-0.919848341596206,3.58257275606496,-0.97600746932199,3.56768243315725,-1.03192578168737,3.5519118380275,-1.08758948180772,3.53526486180204,-1.14298483561831,3.51774561183477,-1.19809817502253,3.49935841077173,-1.2529159015103,3.48010779542439,-1.30742448974783,3.45999851555439,-1.36161049067434,3.43903553277976,-1.41546053458525,3.41722401944367,-1.46896133467279,3.39456935726276,-1.52209969053234,3.37107713588881,-1.57486249118433,3.34675315162276,-1.62723671808036,3.32160340609203,-1.67920944855193,3.29563410467923,-1.73076785921953,3.26885165486652,-1.78189922892786,3.24126266476237,-1.83259094166296,3.21287394159279,-1.88283048989546,3.18369248991654,-1.93260547787899,3.15372550975874,-1.98190362448713,3.12298039495623,-2.03071276602997,3.09146473146857,-2.0790208594788,3.05918629538689,-2.12681598564073,3.02615305086408,-2.17408635188618,2.99237314828522,-2.22082029485388,2.95785492240513,-2.26700628354405,2.92260689015863,-2.31263292235694,2.88663774839548,-2.35768895369992,2.84995637188318,-2.40216326057028,2.81257181127833,-2.44604486950482,2.774493290747,-2.48932295347009,2.73573020551331,-2.53198683433903,2.69629211970254,-2.57402598534122,2.65618876415425,-2.61543003385725,2.61543003386219,-2.65618876414937,2.57402598534622,-2.69629211969775,2.53198683434412,-2.73573020550862,2.48932295347527,-2.77449329074237,2.44604486951006,-2.81257181127377,2.40216326057558,-2.84995637187873,2.3576889537053,-2.88663774839113,2.31263292236241,-2.92260689015435,2.26700628354958,-2.95785492240091,2.22082029485946,-2.99237314828111,2.17408635189184,-3.02615305086008,2.12681598564646,-3.05918629538296,2.07902085948458,-3.09146473146471,2.0307127660358,-3.12298039495248,1.98190362449303,-3.15372550975511,1.93260547788497,-3.18369248991298,1.88283048990147,-3.2128739415893,1.83259094166902,-3.241262664759,1.78189922893399,-3.26885165486327,1.73076785922572,-3.29563410467605,1.67920944855816,-3.32160340608893,1.62723671808663,-3.34675315161978,1.57486249119066,-3.37107713588595,1.52209969053873,-3.39456935725998,1.46896133467921,-3.41722401944097,1.4154605345917,-3.43903553277718,1.36161049068084,-3.45999851555194,1.30742448975438,-3.48010779542202,1.25291590151688,-3.49935841076943,1.19809817502914,-3.5177456118326,1.14298483562496,-3.5352648618,1.08758948181441,-3.55191183802554,1.03192578169408,-3.56768243315538,0.976007469328727,-3.58257275606322,0.919848341602977,-3.59657913274742,0.863462255062083,-3.60969810731854,0.806863122252992,-3.62192644289672,0.750064908042275,-3.63326112234746,0.693081626415416,-3.6436993489786,0.635927337267411,-3.65323854729616,0.578616142689064,-3.66187636366874,0.521162183235842,-3.66961066686091,0.463579634687272,-3.67643954852725,0.40588270480011,-3.68236132373353,0.348085629554513,-3.68737453138553,0.29020266938853,-3.6914779345579,0.232248105930404,-3.69467052078332,0.174236238727131,-3.69695150233699,0.116181381465307,-3.69832031642814,0.0580978581861288,-3.69877662532305,3.49505308215111e-12,-3.69832031642827,-0.0580978581791395,-3.69695150233721,-0.116181381458319,-3.69467052078363,-0.174236238720146,-3.69147793455834,-0.232248105923427,-3.68737453138611,-0.290202669381562,-3.68236132373419,-0.348085629547552,-3.67643954852799,-0.405882704793156,-3.66961066686179,-0.463579634680334,-3.66187636366975,-0.521162183228922,-3.65323854729726,-0.578616142682158,-3.64369934897978,-0.635927337260519,-3.63326112234877,-0.693081626408549,-3.62192644289816,-0.750064908035433,-3.60969810732007,-0.806863122246169,-3.59657913274904,-0.863462255055279,-3.58257275606496,-0.919848341596205,-3.56768243315725,-0.976007469321989,-3.5519118380275,-1.03192578168737,-3.53526486180204,-1.08758948180772,-3.51774561183477,-1.14298483561831,-3.49935841077173,-1.19809817502253,-3.48010779542439,-1.2529159015103,-3.45999851555439,-1.30742448974783,-3.43903553277976,-1.36161049067434,-3.41722401944367,-1.41546053458525,-3.39456935726275,-1.46896133467279,-3.37107713588881,-1.52209969053234,-3.34675315162276,-1.57486249118434,-3.32160340609203,-1.62723671808036,-3.29563410467923,-1.67920944855193,-3.26885165486652,-1.73076785921953,-3.24126266476237,-1.78189922892786,-3.21287394159279,-1.83259094166296,-3.18369248991654,-1.88283048989546,-3.15372550975874,-1.93260547787899,-3.12298039495623,-1.98190362448713,-3.09146473146857,-2.03071276602997,-3.0591862953869,-2.0790208594788,-3.02615305086408,-2.12681598564073,-2.99237314828522,-2.17408635188618,-2.95785492240513,-2.22082029485388,-2.92260689015864,-2.26700628354405,-2.88663774839549,-2.31263292235694,-2.84995637188318,-2.35768895369992,-2.81257181127833,-2.40216326057028,-2.774493290747,-2.44604486950482,-2.73573020551331,-2.48932295347009,-2.69629211970254,-2.53198683433903,-2.65618876415425,-2.57402598534122,-2.61543003386219,-2.61543003385725,-2.57402598534622,-2.65618876414937,-2.53198683434412,-2.69629211969775,-2.48932295347527,-2.73573020550862,-2.44604486951006,-2.77449329074237,-2.40216326057558,-2.81257181127377,-2.35768895370531,-2.84995637187873,-2.31263292236241,-2.88663774839113,-2.26700628354958,-2.92260689015435,-2.22082029485946,-2.95785492240091,-2.17408635189184,-2.99237314828111,-2.12681598564646,-3.02615305086008,-2.07902085948458,-3.05918629538297,-2.0307127660358,-3.09146473146471,-1.98190362449303,-3.12298039495248,-1.93260547788497,-3.15372550975511,-1.88283048990147,-3.18369248991298,-1.83259094166902,-3.21287394158931,-1.78189922893398,-3.241262664759,-1.73076785922572,-3.26885165486327,-1.67920944855816,-3.29563410467606,-1.62723671808663,-3.32160340608893,-1.57486249119066,-3.34675315161978,-1.52209969053873,-3.37107713588595,-1.46896133467921,-3.39456935725998,-1.4154605345917,-3.41722401944097,-1.36161049068084,-3.43903553277718,-1.30742448975438,-3.45999851555194,-1.25291590151688,-3.48010779542202,-1.19809817502914,-3.49935841076943,-1.14298483562497,-3.5177456118326,-1.08758948181441,-3.5352648618,-1.03192578169409,-3.55191183802554,-0.976007469328729,-3.56768243315538,-0.919848341602979,-3.58257275606322,-0.863462255062085,-3.59657913274742,-0.806863122252994,-3.60969810731855,-0.750064908042277,-3.62192644289672,-0.693081626415418,-3.63326112234746,-0.635927337267413,-3.6436993489786,-0.578616142689067,-3.65323854729616,-0.521162183235845,-3.66187636366874,-0.463579634687275,-3.66961066686091,-0.405882704800113,-3.67643954852725,-0.348085629554515,-3.68236132373353,-0.290202669388532,-3.68737453138554,-0.232248105930405,-3.69147793455791,-0.174236238727131,-3.69467052078332,-0.116181381465306,-3.69695150233699,-0.0580978581861278,-3.69832031642814,-3.49364367890289e-12,-3.69877662532305,0.0580978581791417,-3.69832031642827,0.116181381458322,-3.69695150233721,0.17423623872015,-3.69467052078363,0.232248105923431,-3.69147793455834,0.290202669381567,-3.68737453138611,0.348085629547557,-3.68236132373419,0.405882704793162,-3.67643954852799,0.46357963468034,-3.66961066686179,0.521162183228927,-3.66187636366975,0.578616142682162,-3.65323854729725,0.635927337260522,-3.64369934897978,0.693081626408551,-3.63326112234877,0.750064908035436,-3.62192644289816,0.806863122246171,-3.60969810732007,0.863462255055281,-3.59657913274903,0.919848341596207,-3.58257275606496,0.976007469321992,-3.56768243315724,1.03192578168737,-3.55191183802749,1.08758948180772,-3.53526486180203,1.14298483561832,-3.51774561183476,1.19809817502253,-3.49935841077172,1.2529159015103,-3.48010779542438,1.30742448974783,-3.45999851555438,1.36161049067434,-3.43903553277975,1.41546053458525,-3.41722401944367,1.46896133467279,-3.39456935726275,1.52209969053234,-3.3710771358888,1.57486249118434,-3.34675315162275,1.62723671808036,-3.32160340609202,1.67920944855193,-3.29563410467923,1.73076785921953,-3.26885165486652,1.78189922892786,-3.24126266476237,1.83259094166296,-3.21287394159279,1.88283048989546,-3.18369248991654,1.93260547787899,-3.15372550975874,1.98190362448713,-3.12298039495622,2.03071276602997,-3.09146473146856,2.07902085947879,-3.05918629538689,2.12681598564073,-3.02615305086408,2.17408635188618,-2.99237314828522,2.22082029485388,-2.95785492240512,2.26700628354405,-2.92260689015863,2.31263292235694,-2.88663774839548,2.35768895369992,-2.84995637188318,2.40216326057028,-2.81257181127833,2.44604486950482,-2.77449329074699,2.48932295347009,-2.73573020551331,2.53198683433903,-2.69629211970253,2.57402598534122,-2.65618876415425,2.61543003385725,-2.61543003386219,2.65618876414937,-2.57402598534622,2.69629211969775,-2.53198683434412,2.73573020550862,-2.48932295347527,2.77449329074237,-2.44604486951006,2.81257181127377,-2.40216326057558,2.84995637187872,-2.3576889537053,2.88663774839113,-2.31263292236241,2.92260689015435,-2.26700628354958,2.95785492240091,-2.22082029485945,2.99237314828111,-2.17408635189184,3.02615305086008,-2.12681598564646,3.05918629538296,-2.07902085948457,3.09146473146471,-2.0307127660358,3.12298039495248,-1.98190362449303,3.15372550975511,-1.93260547788496,3.18369248991298,-1.88283048990147,3.2128739415893,-1.83259094166902,3.241262664759,-1.78189922893399,3.26885165486327,-1.73076785922572,3.29563410467605,-1.67920944855816,3.32160340608893,-1.62723671808663,3.34675315161978,-1.57486249119066,3.37107713588595,-1.52209969053872,3.39456935725998,-1.46896133467921,3.41722401944097,-1.4154605345917,3.43903553277718,-1.36161049068084,3.45999851555194,-1.30742448975438,3.48010779542202,-1.25291590151688,3.49935841076943,-1.19809817502914,3.5177456118326,-1.14298483562497,3.5352648618,-1.08758948181441,3.55191183802554,-1.03192578169409,3.56768243315538,-0.976007469328727,3.58257275606322,-0.919848341602976,3.59657913274742,-0.863462255062082,3.60969810731855,-0.806863122252991,3.62192644289672,-0.750064908042274,3.63326112234746,-0.693081626415415,3.6436993489786,-0.635927337267409,3.65323854729616,-0.578616142689062,3.66187636366874,-0.52116218323584,3.66961066686091,-0.463579634687269,3.67643954852725,-0.405882704800108,3.68236132373353,-0.348085629554512,3.68737453138554,-0.29020266938853,3.69147793455791,-0.232248105930405,3.69467052078333,-0.174236238727131,3.69695150233699,-0.116181381465306,3.69832031642814,-0.0580978581861279,3.69877662532305,-3.49371701362596e-12
