exp_1,exp_2,R1_re,R1_im,R2_re,R2_im
1,0,-0.0005369754008568333,1.153927484448152,0.0,0.0
0,1,0.0,0.0,-0.0005369754008568333,-1.153927484448152
2,1,-2.021517763295011e-12,-8.208942637017317e-8,0.0,0.0
1,2,0.0,-0.0,-2.021517763295011e-12,8.208942637017317e-8
